,Name,Price,Reviews,Screen_size
2369,"Lenovo Refurbished ThinkPad Yoga 11e X360 Intel -Touchscreen- 11.6""- 4GB RAM - SSD 128GB - Black 6 Months WRTY","KSh 15,300",0,11.6
2370,"HP EliteBook 1040 G4 Notebook PC, 7th Gen Intel Core I5-7500U, 8GB RAM, 256GB PCIe NVMe Value TLC SSD, 14.0″ FHD Touch Scree","KSh 55,999",0,
2371,"All In One iMac 14,3 late 2013 Intel Core i5 4th gen 2.90 GHz 16 GB 1 TB SSD 21.5 Inch Display","KSh 58,900",0,21.5
2372,Lenovo T14 G1 AMD RYZEN 7 PRO 4750U w/Radeon Graphics 1.70GHz 16 GB RAM 512 SSD Windows 10 Pro 14 Inch Display,"KSh 46,500",0,14.0
2373,REFUBLISHED LENOVO X250 COI5 5TH GENERATION 8GBRAM 256 GB SSD,"KSh 19,999",0,
2374,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2375,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2376,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2377,DEAL MOT!!!MOTO!!!! REFUBLISHED LENOVO X270 COI5 7TH GENERATION 8GBRAM 256GB SSD,"KSh 20,499",0,
2378,Lenovo l460 Core i5 4GB RAM 500GB 6TH Gen,"KSh 23,999",0,
2379,"Dell Latitude 7400: 14-inch Full-HD, Core i5, 16GB RAM, 512GB SSD, 1080p Display, 64Hz Refresh Rate, Backlit Keyboard, Crystal-Clear Webcam","KSh 38,000",0,
2380,LENOVO YOGA 11E INTEL CELERON 4GB RAM 128GB SSD STORAGE + FREE WIRELESS MOUSE non touch,"KSh 14,500",0,
2381,HP ELITEBOOK 820 G3 COI5 6TH GENERATION 8GBRAM 256SSD SILVER,"KSh 21,500",0,
2382,HP ELITEBOOK 1040 G3 COI7 6TH GENERATION 16GBRAM 512GBSSD TOUCH SCREEN WITH BAG,"KSh 39,999",0,
2383,Lenovo T490 Intel Core i5 8th Gen 8 GB RAM 256 SSD 1.60 GHz Windows 10 pro 14 Inch Display,"KSh 45,500",0,14.0
2384,"HP Refurbished EliteBook 840 G3 Intel Core I7 6th Gen 8GB, 256GB SSD- Touchsreen Silver","KSh 27,500",0,
2385,"All In One Imac 16,1 Intel Core i5 5th gen 8 GB RAM 256 SSD 1.60 GHz 21.5 inch Display","KSh 54,600",0,21.5
2386,"All In One iMac 14,1 Intel Core i5 4th gen 2.70 GHz 8 GB 1 TB SSD 21.5 Inch Display Late 2013","KSh 51,100",0,21.5
2387,"Lenovo ThinkPad Yoga 11e Core M-5th Gen 4GB RAM,500GB HDD - 12.5"" Touchscreen, HDMI, Camera, Bluetooth","KSh 17,500",0,12.5
2388,"Lenovo ThinkPad Yoga Core M-5th Gen 11e - 4GB RAM 128GB SSD - 12.5"" Touchscreen, HDMI, Camera, Bluetooth","KSh 22,000",0,12.5
2389,"HP ProBook 11 G2 2-in-1 Touchscreen PC 11.6 inch HD Intel- i3 6th Gen 2.3GHz, 4GB RAM, 256GB SSD 10000198213","KSh 30,000",0,11.6
2390,"HP ProBook 11 G2 2-in-1 Touchscreen PC 11.6 inch HD Intel- i3 6th Gen 2.3GHz, 4GB RAM, 256GB SSD 10000198213","KSh 45,000",0,11.6
2391,DEALS!!!!!! REFUBLISHE3D LENOVO X280 COI5 7TH GENERATION 8GB RAM 256SSD,"KSh 23,499",0,
2392,"Toshiba Tecra Intel Core i7- 7th Gen 8GB RAM 256GB SSD 14 Inches FHD Display TOUCHSCREEN,Haman Kadon Speakers","KSh 39,500",0,14.0
2393,Dell Latitude E7240 Intel Core i5 2.1GHz 8GB 256GB SSD 12.5″ · GHz Intel Core i5-4300U 1.9ghz Processor · 4GB DDR3 memory. · 128GB Solid State Drive · 12.5-inch,"KSh 36,000",0,
2394,DELL LATITUDE 3190 INTEL PENTIUM 8GB RAM 128SSD TOUCHSCREEN X360,"KSh 21,000",0,
2395,Dell Latitude E7240 Intel Core i5 2.1GHz 8GB 256GB SSD 12.5″ · GHz Intel Core i5-4300U 1.9ghz Processor · 4GB DDR3 memory. · 128GB Solid State Drive · 12.5-inch,"KSh 36,000",0,
2396,LENOVO THINKPAD X250,"KSh 16,500",0,
2397,HP ELITEBOOK 840 G2 COI5 5TH GENERATION 8GBRAM 500GBHDD,"KSh 20,999",0,
2398,Super Lenovo IdeaPad Flex 5 14ITL05 Convertible Intel Core i5 11th Gen 8GB RAM 512GB SSD 14 Inches FHD Multi-Touch Display Windows 11 Home,"KSh 78,000",0,14.0
2399,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
2400,REFURBISHED DELL LATITUDE 7390 INTEL CORE i5 8GB RAM MEMORY 512GB SSD 13.5INCHES BLACK COLOR,"KSh 30,000",0,13.5
2401,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
2402,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
2403,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
2404,BOXED HP 15S INTEL CORE i3 WITH 8GB RAM 256 GB SSD 10TH GEN SILVER,"KSh 37,499",0,
2405,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
2406,lenovo yoga 370 intel core i5 7th generation 8gb ram memory 256gb ssd,"KSh 32,000",0,
2407,Hp Elitebook 840 G3 Intel Core i5 6th Gen 8GB RAM 256GB SSD 14 Inch Screen,"KSh 24,000",0,14.0
2408,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
2409,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
2410,Hp elitebook 840 G5 8th generation 8gbram 256ssd Touch screen,"KSh 39,000",0,
2411,DEALS HP ELITEBOOK 840 G3 COI7 6TH GENERATION 8GBRAM 256GBSSD TOUCH SCREEN SILVER WITH FREE BAG,"KSh 28,999",0,
2412,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
2413,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
2414,REFURBISHED HP PROBOOK X360 11 G3 EE PENTIUM 4GB 128GB SSD Touchscreen,"KSh 15,000",0,
2415,Dell Latitude E6420 14-inch Notebook 2.50 GHz Intel Core i5 i5-2520M Processor 500GB Storage 4GB Ram Enjoy business-rugged performance with Dell Latitude™ E6420 Windows 10 MS Office,"KSh 14,999",0,
2416,REFUBLISHED LENOVO X1 CARBON COI5 8TH GENERATION 8GBRAM 256 SSD,"KSh 37,999",0,
2417,"HP ELITEBOOK 8440P 4GB RAM 500GB HDD CORE I5 2ND GENERATION , 14"" INCH , INSTALLED WINDOWS 10 PRO +OFFICE 2019","KSh 14,000",5,14.0
2418,HP Revolve 810-Intel Core I5 8gb Ram-256gb SSD-Refurbished-Convertible- 11.6,"KSh 25,000",0,
2419,LENOVO THINKPAD X1 CaCARBON INTEL COREi5 8th GENERATION 16GB RAM 128GB SSD 14INCHES FHD DISPLAY WINDOWS 11 PRO,"KSh 50,000",0,14.0
2420,HP ELITEBOOK 840 G3 COI5 6TH GENENERATION 8GBRAM 256GBSSD SILVER,"KSh 24,500",0,
2421,"REFURBISHED LENOVO THINKPAD T440 I5 4TH GENERATION 8GB RAM 500GB HDD ,14 INCH,WINDOWS 10 PRO MICROSOFT OFFICE 2019","KSh 17,999",0,14.0
2422,"FREE MOUSE Lenovo ThinkPad T430 | Core i5 | 4GB RAM | 500GB HDD | 14 Inch Screen 14"" HD 1366 x 768 LED Backlit Display Refurbished","KSh 15,999",2,14.0
2423,HP Elitebook 820 g3 coi5 6th generation 8gbram 256ssd,"KSh 23,000",0,
2424,"HP EliteBook 840 G3 Intel Core I5 8GB-256GB SSD 6th Gen Silver-14"" Refurbished","KSh 25,500",0,14.0
2425,BRAND NEW HP 15S INTEL CORE i7 12TH GENERATION 8GB RAM MEMORY 512GB SSD 15INCHES,"KSh 95,999",0,15.0
2426,HP ELITEBOOK 830 COI5 8TH GENERATION 8GB RAM 256SSD,"KSh 31,500",0,
2427,BEST PRICE HP ELITEBOOK 2560 COI5 4GBRAM 500GBHDD,"KSh 14,500",0,
2428,HP EliteBook 840 G4 Intel Core i5 7th Gen 16GB RAM 256GB SSD 14 Inches Display Windows 10,"KSh 36,500",0,14.0
2429,REFURBISHED HP PROBOOK X360 11 G1 EE PENTIUM 4GB 128GB SSD Touchscreen,"KSh 14,000",0,
2430,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
2431,HP EliteBook 830 G6 Intel Core i5 8th Gen 8GB RAM 256GB SSD 13.3 Inch FHD Touchscreen Win 11,"KSh 39,000",0,13.3
2432,"REFURBISHED LENOVO THINKPAD YOGA 11E 8GB RAM 256GB SSD TOUCHSCREEN X360 2 IN 1LAPTOP CELERON , INSTALLED WINDOWS 10 PRO","KSh 18,499",5,
2433,"HP EliteBook 840 G3 Intel Core I5 8GB RAM 256GB SSD 6th Gen Refurbished Silver-14"" Windows 11 6 Months WRTY","KSh 22,000",0,14.0
2434,"HP Refurbished EliteBook 840 G3 Intel Core I5 6th Gen 8GB, 500GB HDD DOS - Silver","KSh 21,000",0,
2435,"HP EliteBook 830 G6 8th Gen Intel Core i5-8365U 8GB RAM 256GB SSD 13.3"" TouchScreen Display","KSh 37,000",0,13.3
2436,"HP ProBook 640 G2 i5-6200U Notebook 35,6 cm 8gb ram/256 ssd/6th generation","KSh 20,000",0,
2437,"REFURBISHED LENOVO THINKPAD X250 8GB RAM 500GB HDD , COREI5 , 5TH GENERATION COMPUTER, INSTALLED WINDOWS 10 PRO, black","KSh 19,000",0,
2438,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2439,"HP ELITEBOOK 1040 X 360 G6, 8TH GEN,CORE I7 16GB 512GB SSD, TOUCHSCREEN refurbished","KSh 54,999",0,
2440,REFURSHED HP ELITEBOOK 1030G3 INTEL COI5 8TH GENERATION 8GB RAM 256GB SSD TOUCH AND X360,"KSh 45,000",0,
2441,HP Pavilion x360 Convertible 14t- Intel Core i5 11th Gen 8GB RAM 512 GB SSD 14 Inches Multi-Touch FHD Display,"KSh 80,000",0,14.0
2442,"REFURBISHED MACBOOK PRO 13 2012 INTEL CORE I5 4GB RAM 500GB HDD, SILVER, INSTALLED WITH MAC OS, ORIGINAL CHARGER","KSh 24,499",2,
2443,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2444,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2445,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2446,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2447,BRAND NEWHP 14S INTEL CORE i7 12TH GENERATION 8GB RAM MEMORY 512GB SSD,"KSh 110,000",0,
2448,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2449,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2450,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2451,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2452,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2453,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2454,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2455,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2456,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2457,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2458,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2459,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2460,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2461,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2462,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2463,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2464,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2465,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,900",0,14.0
2466,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2467,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2468,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2469,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2470,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,900",0,14.0
2471,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2472,"HP EliteBook 820 G3 Intel Core I5 16GB RAM -256GB SSD 6th Gen Refurbished Silver-12.6"", 6 Months WRTY","KSh 21,000",0,12.6
2473,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2474,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2475,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2476,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2477,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2478,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2479,HP 820 G3 CORE I5 8GB 256SSD 6TH GEN,"KSh 27,500",0,
2480,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2481,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2482,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2483,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2484,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2485,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2486,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2487,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2488,"HP ProBook 11 G2 Intel Core i3 6th Gen 2.3GHz 4GB RAM 128 GB SSD 11.6"" Touchscreen Display Wi-Fi Bluetooth- Windows 10pro Gray Gr","KSh 15,599",0,11.6
2489,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2490,"ThinkPad Lenovo Yoga 11e X360 Intel Celeron 4GB RAM 500GB SSD 11.6"" HDMI-Camera - Touchscreen -","KSh 15,999",0,11.6
2491,BRAND NEW HP 240 G10 CORE i5 13TH GENERATION 8GB RAM MEMORY 512GB SSD,"KSh 88,999",0,
2492,BEST REFURBISHED MICROSOFT SURFACE PRO 3 CORE i5 8GB RAM 256GB SSD,"KSh 30,000",0,
2493,BEST REFURBISHED MICROSOFT SURFACE PRO 3 CORE i5 8GB RAM 256GB SSD,"KSh 30,000",0,
2494,Dell Latitude E7240 Intel Core i5 2.1GHz 8GB 256GB SSD 12.5″ · GHz Intel Core i5-4300U 1.9ghz Processor · 4GB DDR3 memory. · 128GB Solid State Drive · 12.5-inch,"KSh 24,999",0,
2495,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2496,"REFURBISHED LENOVO THINKPAD YOGA 11E 8GB RAM 256GB SSD TOUCHSCREEN X360 2 IN 1LAPTOP CELERON , INSTALLED WINDOWS 10 PRO","KSh 18,499",2,
2497,HP PROBOOK 430 G3 COI3 4GB RAM 500GB HDD,"KSh 16,500",0,
2498,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2499,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2500,HP EliteBook 840 G4 Core i5-7th Gen-8GB RAM 256GB SSD-Refurbished-14-Inches-Win 10,"KSh 25,500",0,
2501,Hp Elitebook 840g3 Intel corei5 6th Generation 8GB RAM 256 GB SSD 14”touchscreen Screen1920x1080 Resolution Windows 11 Pro 64bits Mocrosoft Office 2019,"KSh 32,500",0,
2502,Hp Elitebook 840 G5 Intel Core i7 8th generation 16 GB 256 SSD Windows 10 Pro 14 Inch Display,"KSh 48,000",0,14.0
2503,HP PROBOOK 1040 G3 COI7 8GB RAM 256SSD,"KSh 27,500",0,
2504,HP PROBOOK 430,"KSh 54,999",0,
2505,HP PROBOOK 640 G1 COI5 8GB RAM 500HDD,"KSh 18,500",0,
2506,"Toshiba Tecra Z40C 14.6"" 6th gen Intel Core i5 8 GB RAM 256 SSD Windows 10 Pro DDR3","KSh 26,400",0,14.6
2507,"Hp Elitebook 850 G4 Intel Core i5 7th gen 8GB RAM 256 SSD 14"" Display DDR4 Windows 10 Pro","KSh 33,600",0,14.0
2508,"Dell Latitude 5310: 13.3"" FHD, 10th Gen Intel Core i5, 16GB RAM, 512GB SSD","KSh 62,350",0,13.3
2509,BEST DEAL HP ELITEBOOK 8460 COI5 4GBRAM 500GBHDD,"KSh 13,599",0,
2510,REFUBLISHED HP Elite Book 840 - Core i5 8TH GENRATION 8GB RAM 256GB SDD 14'' Screen Win 10,"KSh 33,999",0,14.0
2511,"SPECIAL REFURBISHED LENOVO THINKPAD X240 CORE I7 8GB RAM 256GB SSD 12.5 INCH 4TH GENERATION , WINDOWS 10 PRO+FREE MOUSE","KSh 19,499",0,12.5
2512,BRAND NEW HP ENVY 14 ULTRA 7150u X360 16GB RAM MEMORY 512GB SSD,"KSh 127,999",0,
2513,Hp Elitebook 755 G3 8th Generation AMD Pro A10 8 GB RAM 180 HDD Windows 10 Pro 15.6 Inch Display,"KSh 18,000",0,15.6
2514,Dell Latitude 5480 13 inch Display Intel Core i5 7th gen 16 GB RAM 256 SSD Windows 10 Pro,"KSh 37,200",0,13.0
2515,"HP Refurbished 8440p Core I5 8GB RAM 500GB HDD 14"", Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad","KSh 18,700",0,14.0
2516,LENOVO T430 COI5 4GB RAM 320GB HDD,"KSh 13,499",0,
2517,REFURBISHED PROBOOK 11 G2 CORE I3 *TOUCH SCREEN* 4GB 128 GB SSD WINDOWS 10,"KSh 18,500",0,
2518,Lenovo Thinkpad L450 14 Inch Display Intel Core i5 5th generation 8 GB RAM 128 SSD Windows 10 Pro,"KSh 26,400",0,14.0
2519,REFUBLISHED HP ELITEBOOK 1030 G3 COI5 8TH GENERATION 8GBRAM 256GB SSD,"KSh 44,500",0,
2520,Dell Latitude E6420 14-inch Notebook 2.50 GHz Intel Core i5 i5-2520M Processor 500GB Storage 4GB Ram Enjoy business-rugged performance with the redesigned Dell Latitude™ E6420 Windows 10 MS Office,"KSh 15,499",0,
2521,HP ELITEBOOK 830 8TH GENERATION CORE i5 8GB RAM MEMORY 256GB SSD,"KSh 35,000",0,
2522,BRAND NEW HP 14S INTEL CORE i3 12TH GENERATION 4GB RAM MEMORY 512SSD,"KSh 64,999",0,
