product_name,product_reviews,product_price
"Euroken 26'' Inch AC/DC LED Digital TV with Inbuilt Decoder & CAST TV - Energy-Efficient, Multi-Function Entertainment",(0),"KSh 8,199"
"Glaze GZ-4010S,40 Inch Full HD Smart Android Television +FREE TV GUARD+ WALLBRACKET",(1),"KSh 25,500"
"LG UHD 4K TV 55 Inch UQ7500 Series, Cinema Screen Design 4K Active HDR WebOS Smart AI ThinQ",(0),"KSh 75,000"
"Gld 32"" Inch SMART ANDROID 11 TV, USB, NETFLIX,BLUETOOTH",(3),"KSh 13,190"
TCL 55C645 55'' QLED Gaming in Dolby Vision Smart TV 2023 Model,(0),"KSh 85,000"
Hisense 85A7HKEN  85 inch 4K UHD Smart TV,(0),"KSh 239,999"
CTC 24'' INCH AC/DC LED DIGITAL TV With Inbuilt Decorder,(2),"KSh 9,399"
"BLUETOOTH VITRON HTC4388FS 43"" INCH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE 43 INCH BUILT-IN WIFI APPSTORE 1GB RAM 8GBROM 2*USB PORTS,3*HDMI PORTS +FREE BRACKET",(0),"KSh 20,690"
Itel 22'' Inches LED Digital TV AC/DC- (HDMI/USB Ports) With Inbuilt Decoder + Aerial,(0),"KSh 8,199"
"Vitron 32"" Inch BLUETOOTH ENABLED Frameless Smart TV HD Netflix TV Youtube Television DVB-T2 Android 11 HTC3200S AC Energy Saving INBUILT Television 1GB+8GB+ FREE EXTENSION+WALL BRACKET",(0),"KSh 12,999"
"Synix 32 Inch Digital TV Icast TV with  inbuilt Decorder Television with 1 Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and Socket extension",(0),"KSh 13,649"
"Vitron 55"" Inch SMART Android TV,FRAMELESS,UHD+WALL BRACKET+TV GUARD",(0),"KSh 44,795"
"VisionPlus32 32"" inch digital frameless Television VP8832DF HD TV, Inbuilt Decoder Dolby Audio Slim Design HDMI and USB ports optimized Connectivity+6 Free Gifts",(0),"KSh 14,595"
"TCL 43P635, 43'' SMART 4K HDR, NETFLIX, 2022 MODEL,BLUETOOTH,Inbuilt WIFI TELEVISION+BRACKET+GUARD",(1),"KSh 32,999"
"SAMSUNG 65-Inch Class OLED 4K S90C Series Quantum HDR, Dolby Atmos Object Tracking Sound Lite, Ultra Thin, Q-Symphony 3.0, Gaming Hub, Smart TV with Alexa Built-in (QN65S90C, 2023 Model), Titan Black",(0),"KSh 350,000"
"Vitron 24""inches Digital Tv Inbuilt Decoder-USB/HDMI Ports AC/DC",(0),"KSh 9,999"
"Samsung 43T5300- 43"" INCH Smart LED Full HD TV,NETFLIX,YOUTUBE+2 YEARS WARRANTY",(0),"KSh 45,800"
"Amtec 32M8  32 inch AC/DC FRAMELESS Digital LED TV with Inbuilt Decoder for local Local Channels HDMI and USB ports,VGA+ 5 EXTRA Free GIFTS",(0),"KSh 13,795"
"Vitron 32"" Inch -Frameless Digital HD LED,Inbuilt Decoder,HDMI,VGA Television",(0),"KSh 11,999"
Synix 32” Inch Digital TV With Inbuilt Decoder,(1),"KSh 12,999"
(LIMITED OFFER) LG Gen5 AI Processor 4k with AI 4K upscaling with Magic Remote smart TV UHD 4K TV 43 Inch UQ7500 Series 43UQ75006LG Cinema Screen Design 4K Active HDR WebOS Smart AI Unlimited Gaming,(0),"KSh 73,399"
"GLD 43"" inch TV Smart Android TV Bluetooth Connectivity Television, Inbuilt Decoder Netflix Youtube VGA HDMI USB Wide Color Enhancer + FREE WALL BRACKET+TVGUARD+AERIAL",(0),"KSh 20,895"
"Samsung 50CU8000 50'' 4K CRYSTAL ULTRA HD SMART TV, NETFLIX, YOUTUBE TELEVISION+2 YEARS WARRANTY",(0),"KSh 68,999"
"TCL32 inch FRAMELESS FULL HD SMART ANDROID TV Inbuilt Decoder Bluetooth Netflix,Youtube,ChromeCast Built-in Google Appstore Prime Video+7 FREE GIFTS",(0),"KSh 21,995"
"CTC32"" Inches Frameless Bluetooth Enabled Smart Android TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV+ 8 FREE GIFTS",(0),"KSh 13,295"
"TCL32"" inch FRAMELESS FULL HD SMART ANDROID TV Inbuilt Decoder Bluetooth Netflix,Youtube,ChromeCast Built-in Google Appstore Prime Video+7 FREE GIFTS",(0),"KSh 21,995"
"Hisense 32A4HKEN A4 Series,32 Inch Frameless Smart TV WIFI+TV Guard+WallBracket+FREE 6 GIFTS",(0),"KSh 21,999"
Vitron 65 Inch Smart TV 4K UHD TV Android WebOS LED TV Bluetooth Frameless Television HTC6588USWO Black 65 Inch,(0),"KSh 70,999"
"Vitron 55"" Inch ULTRA HD FRAMELESS 4K Android TV+FREE GIFTS+14 MONTHS WARRANTY",(3),"KSh 44,999"
"LG 65Nano80 - NanoCell 65"" NANO80 Series 4K HDR WebOS Smart TV - Black",(0),"KSh 150,000"
"AMTEC43 43 inch TV Bluetooth Enabled Frameless Television Full HD Smart Android TV Built-in WIFI, Inbuilt Decoder 3*HDMI 2*USB Ports WideColor+ 8 FREE GIFTS",(0),"KSh 21,795"
"Hisense 50 Inch Smart 4K UHD TV (50A6HKEN) Bluetooth, WI-FI Enabled, Netflix, YouTube",(1),"KSh 50,800"
"CTC32""Inch Frameless Bluetooth Enabled Smart Android TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV+ 6 EXTRA ACCESSORIES",(0),"KSh 12,895"
"Skyworth 43”FHD Android TV,WI-FI, Netflix ,YouTube GOOGLE ASSITANT,YOUTUBE,NETFLIX TELEVISION+6 FREE GIFTS",(0),"KSh 29,990"
"Skyworth 43"" Inch Frameless FHD ANDROID TV,WI-FI,NETFLIX,YOUTUBE,GOOGLE PLAY TELEVISION +6 FREE GIFTS",(0),"KSh 33,999"
"Hisense 50'' FRAMELESS 4K ULTRA HD SMART TV, BLUETOOTH HDR TELEVISION",(0),"KSh 47,999"
19 Inch Digital HD LED TV+Free 32GB Flash Disk,(0),"KSh 6,499"
"Hisense 55'' Smart UHD 4K Frameless LED TV-YouTube, Netflix Television",(1),"KSh 56,999"
"Vitron HTC3200S,32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore + 4 FREE GIFTS",(1),"KSh 15,699"
Hisense 70 inch A6 Series 4K UHD Smart Frameless TV – 70A6,(0),"KSh 103,999"
"Hisense 50 Inch Smart 4k FRAMELESS UHD TV, BLUETOOTH, Youtube Television",(1),"KSh 46,899"
"Syinix 43A61 43"" Inch A61 Series Frameless Bluetooth FHD Smart Android TV Television Inbuilt Decoder HDR Dolby PrimeVideo Google i-cast Built-in2 years warranty+ 8 FREE GIFTS",(0),"KSh 29,995"
"Skyworth 43"" Inch Full HD (1920 * 1080) Frameless Smart Android,NETFLIX,YOUTUBE TELEVISIONS+2 FREE GIFTS",(0),"KSh 28,999"
"VITRON32"" inch BLUETOOTH-ENABLED HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2*USB 3*HDMI 14MONTHS WARRANTY+ 8 FREE GIFTS",(0),"KSh 13,975"
"VITRON HTC4388FS 43"" INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM +14MNOTHS WARRANTY+4 FREE GIFTS",(3),"KSh 22,990"
"Vitron 50"" Inch FRAMELESS 4K ULTRA HD Android TV ,NETFLIX,YOUTUBE,WIFI,DECODER TELEVISION Black 50 inch 50 Inch",(0),"KSh 39,000"
"Vitron 40"" HTC4068S Inch Android TV SMART, YOU-TUBE Television",(1),"KSh 21,999"
"VITRON HTC 3218 FRAMELESS 32"" Inch Television HD Digital LED TV Inbuilt Decoder for FREE to AIR Channels HDMI USB Ports 14 Months Warranty + a Free Wall Bracket",(0),"KSh 11,495"
"[TOP SALE] Vitron HTC3200S,Frameless 32 Inch Smart Android TV Netflix Youtube-Decoder-Wifi Television",(1),"KSh 14,999"
"Samsung 55CU8000, 55 Inch Crystal UHD 4K Smart TV",(0),"KSh 81,700"
"TCL32"" Inches FULL HD Smart Android TV LED Frameless TV Inbuilt Decoder Bluetooth Chromecast built-in Google Play Prime Video I-cast Screen Dolby",(0),"KSh 20,995"
"BLUETOOTH VITRON HTC4388FS 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TV,INBUILT DECODER ,WIFI, APP STORE 1GB-RAM 8GB-ROM+BRACKET +EXTENSION",(0),"KSh 20,990"
"VITRON 32"" INCH HTC3200S,BLUETOOTH TV,FRAMELESS Smart Android TV Inbuilt Decoder,WIFI Netflix Youtube Appstore 2*USB 3*HDMI 14 MONTHS WARRANTY+8 FREE GIFTS",(0),"KSh 14,790"
"(New arrival) Syinix 32E62M 32"" inch E Series FRAMELESS HD LED Digital TV A+ Panel i-Cast TV  DVBT2+S2 Inbuilt Decoder HIFI Speaker+FREE BRACKET+EXTENSION",(0),"KSh 11,995"
"VISION32  32"" inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder  DVBT2/S2 Screen Share + 6 EXTRA Free Gifts",(0),"KSh 15,695"
"VISION+ 32"" inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder  DVBT2/S2 Screen Share + 6 EXTRA Free Gifts",(0),"KSh 15,995"
SKYMAX 19 INCH DIGITAL LED TV; the TV will transform your living room into a multimedia entertainment center.,(0),"KSh 6,499"
(GREAT DEALS)LG smart tv Vivid color and remarkable detail with 4K HDR10 Pro 43UR80006LJ 4K UHD 43 Inch UR80 series α5 Gen6 AI Processor Dolby Atmos Smart Functionality including ThinQ AI and WebO,(0),"KSh 81,179"
"Hisense 32"" inch 32A4K VIDAA OS Full HD FRAMELESS Smart  TV Television Inbuilt WIFI A4 Series Dobly Audio Inbuilt Decoder USB HDMI 24 Months Warranty",(0),"KSh 19,995"
"Vitron 55"" Inch Frameless Smart Android TV with Bluetooth, Netflix and Youtube 4KUHD Television with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and Socket extensions",(0),"KSh 43,930"
TCL 55 INCH 4K QLED TELEVISION,(0),"KSh 68,800"
"VITRON HTC5568S 55"" inch BLUETOOTH 4K UHD TV Television Smart Android TV,Netflix,Youtube Bluetooth Enabled INBUILT DECODER 1.5GBRAM,8GBROM WideColor Enhancer+FREE TV GUARD+ BRACKET",(0),"KSh 42,995"
"Vitron 5068US,50"" Inch FRAMELESS 4K UHD Android TV 1.5GBRAM,8GBROM,WIFI,DECODER TELEVISION",(0),"KSh 35,999"
"Vitron 32"" Inch Digital LED Television USB HDMI VGA,Inbuilt Decoder Television",(0),"KSh 11,999"
"Gld 32''INCH ,Frameless 32Inch Smart Android Tv,Netflix,Youtube",(0),"KSh 14,999"
"Amtec 32"" Inches FRAMELESS LED DIGITAL TV With free TO AIR CHANNELS AC/DC",(0),"KSh 14,800"
"Vision Plus 32 inch digital frameless Television VP8832DF HD TV, Inbuilt Decoder Dolby Audio Slim Design HDMI and USB ports optimized Connectivity",(0),"KSh 11,998"
LG UHD 4K TV 2023| 70 Inch | UR80 series| WebOS 23 | Smart AI ThinQ | Magic Remote | AI Concierge | Cinema Immersion | Game Optimizer & Dashboard,(0),"KSh 136,000"
"Vitron 4388FS,43"" Inches FRAMELESS Full HD Smart Android TV,Youtube,Netflix  Television",(0),"KSh 23,690"
"VITRON HTC5568S,55"" Inches BLUETOOTH 4K UHD TV Television Smart Android TV,Netflix,Youtube Bluetooth Enabled INBUILT DECODER 1.5GBRAM,8GBROM WideColor Enhancer+FREE TILT WALL BRACKET",(0),"KSh 42,995"
"AMTEC43 43 inch TV Bluetooth Enabled Frameless Television Full HD Smart Android TV Built-in WIFI, Inbuilt Decoder 3*HDMI 2*USB Ports WideColor+7 FREE GIFTS",(0),"KSh 21,795"
"GLD 32"" Inch,FRAMELESS SMART Android TV,NETFLIX,BLUETOOTH ENABLED+YOUTUBE TELEVISION",(0),"KSh 13,699"
"VISION 32"" inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder  DVBT + a Free Wall Bracket/S2 Screen Share",(0),"KSh 15,795"
"Glaze 32 INCH"" LED DIGITAL TV WITH INBUILT DECODER(FREE TO AIR CHANNELS), USB,HDMI PORTS",(0),"KSh 11,799"
"TCL 4K HDR 55P635 2022 MODEL FRAMELESS Google TV, WORK WITH ALEXA+2 YEARS WARRANTY",(0),"KSh 51,899"
"Vitron 50"" Inch ULTRA HD FRAMELESS 4K Android TV,NETFLIX,YOUTUBE,WIFI TELEVISION",(0),"KSh 36,999"
"GLAZE GZ-3230S 32 Inch Smart Android TV Inbuilt Decoder Netflix,Youtube,APP Store MULTIPLE USB HDMI PORTS ENERGY SAVING TV 12 MONTHS WARRANT",(0),"KSh 12,999"
"Amtec 32"" Inch AC/DC TV, Frameless, Full HD. Digital LED+EXTENSION + TV Bracket",(0),"KSh 13,800"
Sony 75S30 75 inch Smart Google TV Bravia 3 2024 4K Ultra HD 60Hz ALLM Frame Dimming HDR10 Dolby Vision (K-75S30),(0),"KSh 230,000"
TCL 75P635 75'' Smart UHD 4K With HDR Google TV Frameless,(0),"KSh 130,000"
TCL 85″ C655 (New 2024) QLED Pro Smart Google TV – 85C655,(0),"KSh 260,000"
Sony 65S30 65 inch Smart Google TV Bravia 3 2024 4K Ultra HD 60Hz ALLM Frame Dimming HDR10 Dolby Vision (K-65S30),(0),"KSh 137,000"
SYINIX S65 SERIES 32 INCH SMART TV,(0),"KSh 17,999"
"VISIONPLUS 32"" inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder  DVBT + a Free Wall Bracket/S2 Screen Share",(0),"KSh 14,495"
"Vitron 32"" Inch Smart Android TV,Frameless, Netflix,Youtube+14MONTHS WARRANTY",(0),"KSh 14,799"
Hisense 75 inch  75U80H  Smart Android ULED 8K UHD HDR Frameless U7,(0),"KSh 459,999"
Hisense U7H 98 inch 4K ULED Smart TV,(0),"KSh 545,000"
Glaze GZ-3210 32 Inches Frameless LED Digital TV Inbuilt Decoder wide color enhancer with in-built decoder USB HDMI,(0),"KSh 11,899"
"Vitron HTC3200S,FRAMELESS TELEVISION 32 Inch Smart Android 11.0 TV Inbuilt Decoder ELECTRONICS HDMI,USB,Netflix,Youtube, APPSTORE + 8 EXTRA ACCESSORIES",(0),"KSh 15,599"
"CTC 32"" Inches Frameless Bluetooth Enabled Smart Android TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV+FREE Bracket+FlashDisk",(0),"KSh 11,999"
Hisense 65A61G 65 inch Smart 4K HDR Frameless TV,(0),"KSh 93,000"
"Vitron HTC4068FS, 40"" Inch Frameless Smart Android TV AppStore Bluetooth",(0),"KSh 21,000"
"22"" digital tv  Inch LED Digital HD TV + 6 Free Gifts Free Wall Mount, Aerial,8Gb Flash disk, Cable clips, Tv Guard and Extension the tv has a great 4k vision plus an inbuilt decoder and a great sound",(6),"KSh 9,999"
"TCL 43S5400A,43"" Inch Smart ANDROID TV BT Icast Appstore+FREE TV Guard+Bracket",(0),"KSh 28,490"
TCL 43″ V6B 4K HDR Google TV – 43V6B (New 2024 Model),(0),"KSh 36,000"
Hisense HE 100L5 100'' Laser TV L 5 Serises,(0),"KSh 548,000"
Hisense 58A6KKEN 58 inch 4K UHD Smart TV (2YRs WRTY),(0),"KSh 59,000"
"Vitron 55"" Inch ULTRA HD FRAMELESS 4K Android TV,NETFLIX,YOUTUBE,INBUILT DECODER+FREE 6 GIFTS+14 MONTHS WARRANTY",(0),"KSh 47,999"
"Vitron HTC3218,Frameless 32"" Inch Digital LED Television USB HDMI +FREE Wall Bracket",(0),"KSh 13,500"
"Vitron 50"" Inch FRAMELESS 4K UHD Android TV,BLUETOOTH,APPSTORE TELEVISION",(1),"KSh 35,999"
"VISION+ 32"" inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder  DVBT2/S2 Screen Share + 8 Free Gifts",(0),"KSh 15,995"
"BLUETOOTH GLD 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+FREE WALL BRACKET+EXTENSION",(0),"KSh 20,999"
"Hisense  55'' Smart UHD 4K clarity Frameless LED TV-YouTube, Netflix-Smart Tvs",(0),"KSh 51,999"
"Skyworth 55G3A, 55″ 4K UHD Frameless Smart Android TV – Black",(0),"KSh 52,400"
"Vitron HTC4388FS - 43"" Smart Android Frameless TV + GIFTS",(2),"KSh 22,599"
"art Features: It runs on Android TV, giving you access to the Google Play Store and popular streaming apps like YouTube and Netflix.
HD Display: The 32-inch screen offers a high-definition (HD) resolu",(0),"KSh 13,695"
"Vitron 32"" Inch Smart Android,Frameless TV + FREE GIFTS",(2),"KSh 15,150"
"Vitron 2446,24"" Inch Television AC/DC Digital TV InbuiltDecoder+FREE Bracket+Extension",(0),"KSh 10,899"
"Amtec 43"" Inch TV- 43L12 - Smart -Frameless Android TV Bluetooth-Enabled+Bracket+Extension",(0),"KSh 22,999"
"Vitron 4388FS,43"" Inch Frameless/BLUETOOTH, Smart Android TV 1GBRAM,8GBROM,NETFLIX,YOUTUBE,PLAYSTORE TELEVISION",(0),"KSh 23,779"
"Vitron HTC3200S, 32""Inch, Frameless, Bluetooth Enabled, Smart Android TV Inbuilt Decoder, Netflix, Youtube,  Appstore",(0),"KSh 13,799"
"Vitron HTC4068S,40"" Inch Smart Android TV",(0),"KSh 21,499"
"Samsung UA32T5300AU,32"" Inch Smart HD TV Series 5 Inbuilt WIFI-DECODER,TELEVISION+2 YEARS WARRANTY",(0),"KSh 28,999"
"Amtec 43L20 43"" Inch,FRAMELESS SMART Android TV,BLUETOOTH,NETFLIX+YOUTUBE-WIFI TELEVISION+8 FREE GIFTS",(0),"KSh 23,999"
Hisense 55 inch 4K Ultra HD Smart LED Google TV 55A7K,(0),"KSh 66,299"
"Skyworth 55″ 55G3B 4K QLED 2022 Frameless Smart Android TV- 55"" INCH,YOUTUBE,NETFLIX+2 YEARS WARRANTY",(0),"KSh 57,999"
"Glaze 43"" Inch SMART Android TV NETFLIX,YOUTUBE FHD(1080p) TELEVISIONS",(2),"KSh 24,999"
"Vitron 4368FS - 43 inch  SMART Android TV FULL HD-Netfix,Youtube Tv",(4),"KSh 25,899"
"32""inch Frameless SmartAndroid TV Appstore Inbuilt Decoder Netflix Youtube",(0),"KSh 12,999"
"Vitron HTC4068S,40"" Inch Smart TV Inbuilt WIFI Netflix, Youtube+FREE GIFTS",(1),"KSh 22,999"
"GLD 43"" inch TV Smart & DIGITAL Android TV BLUETOOTH-ENABLED Television, Inbuilt Decoder Netflix Youtube,GOOGLE PLAY + 4 FREE GIFTS",(0),"KSh 22,990"
Vision Plus VP8832SF - 32″ Frameless Smart Android TV,(2),"KSh 14,799"
"TCL 55C635 55"" INCH 2022 LATEST 4K QLED GOOGLE TV,ALEXA VOICE CONTROL,QUANTUM DOT",(0),"KSh 78,990"
Samsung 43T5300 43″ Smart TV,(0),"KSh 47,000"
"Vitron 50"" Inch TV BLUETOOTH Frameless 4K UHD Smart Android TV,NETFLIX,YOUTUBE,PLAYSTORE,ANDROID 11, 1.5GBRAM,8GB ROM TELEVISIONS+ FREE GIFTS",(0),"KSh 36,999"
"Vitron HTC3200S, 32""Inch, Bluetooth Enabled, Frameless Smart Android TV Inbuilt Decoder, Netflix, Youtube,  Appstore + FREE TVGuard + Bracket",(0),"KSh 13,499"
"VITRON43 HTC 4388FS 43"" INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB",(0),"KSh 21,999"
"SAMSUNG,UA32T5300AU,32 Inch  FHD Flat Smart TV HDR 32"" Television Series 5 Tizen OS with Inbuilt WIFI,Inbuilt Decoder for local Channels Wide Color Enhancer",(0),"KSh 27,695"
"Vitron 19""INCHES HD-Digital LED TV - HDMI,USB PORT-INBUILT DECODER + Aerial",(1),"KSh 6,999"
"Vitron 40"" Inches Smart Android TV,WI-FI Netflix,Youtube,Playstore+FREE 32GB FLASH DISK",(1),"KSh 20,999"
"Samsung 55"" 4K 2023 LATEST CRYSTAL UHD SMART TV With Voice Control-55CU7000+2 YEARS WARRANTY",(0),"KSh 76,999"
"Hisense Smart 4K UHD Vidaa Frameless LED BLACK,with Bluetooth,YOUTUBE,NETFLIX TELEVISIONS",(0),"KSh 36,999"
"BLUETOOTH AMTEC 32"" Inch Smart Android FRAMELESS,USB,HDMI,INBUILT DECODER, BLUETOOTH ENABLED WIFI,YOUTBE,NETFIX TELEVISIONS+7 GIFTS+2 YEARS WARRANTY",(0),"KSh 15,450"
"Hisense Smart 4K UHD Vidaa Frameless LED BLACK,with Bluetooth,YOUTUBE,NETFLIX TELEVISION+6 FREE GIFTS",(0),"KSh 36,899"
"Vitron HTC5568S,55"" Inches 4K UHD Smart Android Tv,Netflix,Youtube Television",(4),"KSh 44,999"
TCL 65C745 65 Inch QLED 4K Ultra HD Google TV With Dolby Vision & Dolby Atmos (2023),(0),"KSh 129,999"
"Gld 32"" Inch Smart Android FRAMELESS,USB,HDMI,INBUILT DECODER, BLUETOOTH ENABLED WIFI,YOUTBE,NETFIX TELEVISIONS+FREE WALL BRACKET+TV GUARD",(0),"KSh 14,790"
"TCL 43'' SMART 4K HDR, NETFLIX, 2022 MODEL,BLUETOOTH,Inbuilt WIFI TELEVISION+BRACKET+GUARD",(0),"KSh 32,999"
"Vitron HTC4068S, 40"" Inch Frameless Television Smart Android TV Television HDTV Netflix, Youtube Inbuilt Decoder+FREE Wall Bracket",(0),"KSh 20,999"
Vitron 43 inch 4K Smart TV HTC 4388FS Android Television Full HD Frameless TV with Netflix Youtube Television 1G+8G,(0),"KSh 39,999"
"Samsung 55CU8000 55'' 4K CRYSTAL UHD SMART TV, NETFLIX, YOUTUBE-2023 TELEVISIONS",(0),"KSh 84,999"
"Skyworth 43E5500G, 43-inches Full HD 2024 Frameless Google TV, Black (1YR WRTY)",(0),"KSh 28,699"
"Hisense 43"" Inch Smart 4K UHD VIDAA Frameless LED TV With Bluethooth-43A6HKEN",(0),"KSh 34,999"
Hisense 43A4KKEN Series 43'' Smart Full HD Frameless LED TV,(0),"KSh 32,699"
"Vision Plus VP8843SF, 43"", FHD FRAMELESS SMART, Android LED,HDMI,Inbuilt Wifi Television",(1),"KSh 24,990"
Amtec 24 Inch Digital LED TV AC/DC Clear Images With Inbuilt Decorder,(0),"KSh 9,400"
Samsung 75″ CU8000 Crystal 4K UHD Smart TV – CU8000 (New Model – 2023),(0),"KSh 169,999"
"Vitron HTC3200S,32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Appstore Television+4 FREE GIFTS",(0),"KSh 15,599"
"Amtec 32"" Inch Bluetooth enabled Television Smart Android TV Frameless Digital TV Inbuilt Decoder with 1 Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and Socket extension",(0),"KSh 14,120"
"Vitron 32"" Inch Smart Android  FRAMELESS TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore + 4 FREE GIFTS",(0),"KSh 14,499"
"TCL 50P635 50"" inch Smart UHD 4K With Dynamic Color Enhancement, Dolby Audio and HDR 10 Google TV Frameless",(1),"KSh 45,000"
"Skyworth 43E3A,43"" Inch Full HD (1920 * 1080) Frameless Smart Android,NETFLIX,YOUTUBE TELEVISIONS+2 FREE GIFTS",(0),"KSh 28,999"
"Samsung 65"" Class 65CU7000 Crystal UHD 4K Smart TV (2023)",(0),"KSh 89,999"
"BLUETOOTH VITRON 43"" INCH TV HTC4388FS  FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM+FREE POWER GUARD+EXTENSION",(0),"KSh 21,999"
"Gld 32 Inch, Bluetooth, Frameless Smart Android TV, Youtube & Netflix",(0),"KSh 12,790"
"Skyworth Electronics 43'' Inch FRAMELESS FULL HD Inbuilt Decoder ANDROID TV, NETFLIX, YOUTUBE Google  Playstore Google TV + FREE WALL BRACKET+EXTENSION",(0),"KSh 28,999"
"Vitron HTC3200S, 32""Inch, Bluetooth Enabled, Frameless Smart Android TV Netflix, Youtube,  Appstored",(0),"KSh 14,599"
"Hisense 32A60KEN A6 Series,32 Inch Frameless Smart TV NETFLIX,YOUTUBE TELEVISION",(0),"KSh 21,999"
"Vitron 32"" Inch Digital LED Television USB HDMI VGA,Inbuilt Decoder Television",(3),"KSh 12,999"
"Skyworth 32STC2100, 32"" Inch Digital HD LED TV DVBT2/S2 Inbuilt Decoder",(0),"KSh 16,500"
"Sony 65"" 4K 2022 LATEST GOOGLE TELEVISION,VOICE REMOTE,PLAYSTORE,GOOGLE ASSISTANT-X7k",(0),"KSh 122,999"
"TCL 43'' ANDROID TV, NETFLIX, WIFI, YOUTUBE,GOOGLE PLAY,HDR, BLUETOOTH",(0),"KSh 44,990"
SONY 55 INCH TV X75K | 4K ULTRA HD | HIGH DYNAMIC RANGE (HDR) | SMART TV (GOOGLE TV),(0),"KSh 77,990"
TCL 43P635 Smart UHD 4K GOOGLE TV With Dolby Frameless Free TV guard + 32GB Sandisk,(1),"KSh 35,990"
Samsung 55″ Q60C QLED 4K Smart TV (2023) – 55Q60C,(0),"KSh 116,999"
"Vitron 32"" Inch Smart Android Tv",(0),"KSh 13,999"
"Vitron 32"" Inch Smart Android  FRAMELESS TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Appstore +FREE GIFTS",(0),"KSh 13,599"
"Vitron 32"" Inch Smart Android  FRAMELESS TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Appstore +FREE GIFTS",(0),"KSh 13,599"
"Vitron 50"" Inch FRAMELESS 4K UHD,HDR Android Television 1.5GBRAM,8GBROM+WALL BRACKET+TV GUARD",(0),"KSh 35,999"
"Vitron HTC3200S,32 Inch FRAMELESS Smart Android TV Netflix,Youtube Television",(0),"KSh 14,999"
"Vitron 43"" Inch FHD FRAMELESS Smart Android TV,Netflix,Youtube,Inbuilt Wifi Television",(1),"KSh 23,499"
"Vitron 75"" 4K UHD Frameless Smart TV, DVB-T2+SMART, WEBOS, 2GB RAM + 8GB ROM, 1YR WRTY",(0),"KSh 99,999"
"Vitron 43"" Inch Full HD,BLUETOOTH,FRAMELESS Smart Android TV,YOUTUBE,NETFLIX,ANDROID 11,Playstore,Inbuilt Decoder Televisions",(0),"KSh 23,890"
"32"" Inch LED Digital HD + 6 Free Gifts  FREE TO AIR INBUILT DECODER CLEAR 4K VISION USB PORT Clear Motion Display Dynamic contrast ratio Multi-quality audio sound. Televisions",(2),"KSh 15,449"
"Vitron 50"" Inch FRAMELESS 4K UHD Android,Inbuilt Wifi Television",(0),"KSh 34,999"
"Hisense 50'' Inch FRAMELESS 4K ULTRA HD SMART TV, BLUETOOTH HDR TELEVISION",(0),"KSh 46,799"
32 Inch HD Smart Android TV + Free Extension+Aerial+TVGuard,(3),"KSh 14,499"
Von Hotpoint VEL32HSVF 32&quot; HD LED TV Android OS Smart E-Share PVR Recording 32 Inch Television,(0),"KSh 20,650"
