clean_product_name,brand,size,tv_type,product_reviews,product_price
Vitron 19 Inches Digital TV Inbuilt Decoder FM USB HDMI ACDC,vitron,19,digital,0,6899
"BLUETOOTH VITRON 32 INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2USB 3HDMI 14MONTHS WARRANTY6 FREE GIFTS",vitron,32,smart,1,13799
"VITRON 32 INCH ,BLUETOOTH-ENABLED,FRAMELESS  Smart Android 11.0 TV Inbuilt Decoder HDMI,USB,Netflix,Youtube, APPSTORE 14 MONTHS WARRANTYFREE AERIALBRACKETPOWER GUARD",vitron,32,smart,0,12990
Vitron 40 Inch Smart TV HTC4068S Android 11 Smart LED HD Television Youtube Netflix AC Input USB HDMI Multifunctional Frameless TV DVB-T2 1G8G,vitron,40,smart,338,18799
"VITRON 32 INCH HTC3200S,BLUETOOTH TV,FRAMELESS Smart Android TV Inbuilt Decoder,WIFI Netflix Youtube Appstore 2USB 3HDMI 14 MONTHS WARRANTY4FREE GIFTS",vitron,32,smart,5,13290
"TCL 55P635 55 Smart UHD 4K With HDR Google TV Frameless -YOUTUBE,NETFLIX-BLUETOOTH",tcl,55,smart,0,50599
"Wyinix 22INCHES HD-Digital LED TV - HDMI,USB PORT-INBUILT DECODER  free mount",wyinix,22,digital,0,6799
"Vitron 43 Inch,FRAMELESS  SMART Android 11 TV,BLUETOOTH,FULL HD -1080p,INBUILT DECODER, INBUILT WIFI,NETFLIX,YOUTUBE TELEVISION7 FREE GIFTS",vitron,43,smart,20,22799
TCL 55 INCH SMART TV 4K HDR Google TV 55V6B,tcl,55,smart,0,53399
"Amtec 32inch FRAMELESS,32 inch ACDC Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TV",vision,32,smart,13,12995
TCL 32 inch Bluetooth Enabled Inbuilt decoder Frameless Smart Android TV HDR10 DOLBY LED WIFI TelevisionChromecast  Google Playstore Netflix Youtube FREE GIFTS,tcl,32,smart,15,21795
"AILYONS LET3208W 32 Inches ATVDVBT2 HD Digital LED TV Inbuilt Decoder for local channels,USB Ports HDMI VGA",ailyons,32,digital,7,10999
"TCL 32 inch FRAMELESS FULL HD SMART ANDROID TV Inbuilt Decoder Bluetooth Netflix,Youtube,ChromeCast Built-in Google Appstore Prime Video8 FREE GIFTS",tcl,32,smart,3,21999
CTC 23 Inch Digital TV Full HD Television Energy Saving with 12 Months Warranty,vision,,digital,0,6697
Hisense 32 inch FRAMELESS Full HD Smart TV Inbuilt Decoder Dolby Audio Netflix Youtube Television Dolby VIDAA OS 12 Months Warranty  4 FREE GIFTS,hisense,32,smart,29,20895
Haier 32 inch Android Full HD Frameless LED Smart TVH32K6G - Haier 32AF Wi-Fi USB and HDMI Ports Bluetooth 1 Year Warranty Slim Design Television,vision,32,smart,8,17599
"CTC 32 Inches Television Bluetooth Enabled Smart Android  TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV 3 EXTRA GIFTS",vision,32,smart,1,12495
"Hisense 43A4KKEN 43 Inches Smart Full HD Frameless LED TV,NETFLIX,YOUTUBE,HDMI2 YEARS WARRANTYWALL BRACKETTV GUARD",hisense,43,smart,0,31999
"TCL 50 Inch, P635,FRAMELESS,DOLBY AUDIO 4K HDR GoogleAndroid TV,BLUETOOTH-ENABLEDFREE 360 BRACKET",tcl,50,Unknown Type,0,45999
"CTC 32 Inches 32 inch Television Smart Android  TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV 6 EXTRA FREE GIFTS",vision,32,smart,0,12895
"VITRON 32 INCH ,BLUETOOTH-ENABLED,FRAMELESS  Smart Android 11.0 TV Inbuilt Decoder HDMI,USB,Netflix,Youtube, APPSTORE 14 MONTHS WARRANTYFREE GIFTS",vitron,32,smart,7,13890
"TCL 50 4K ULTRA HD ,FRAMELESS,GOOGLE TV, VOICE CONTROL, NETFLIX, BLUETOOTH 50P6352 YEARS WARRANTY",tcl,50,Unknown Type,0,45999
"Amtec 32 Inch ACDC Frameless Digital LED TV Inbuild Decorder Television With USB HDMI with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and Socket extension",vision,32,digital,0,13050
"Hisense 32A3KKEN,32 Inch FRAMELESS LED Digital TV Inbuilt Decoder",hisense,32,digital,0,17999
Hisense 55 Inch 55A6KHS VIDAA OS LED Frameless Smart TV - Black 1YRS WRTY,hisense,55,smart,0,56000
NEW ARRIVAL Syinix 32E62M 32 inch E Series FRAMELESS HD LED Digital TV A Panel i-Cast TV DVBT2S2 Inbuilt Decoder HIFI Speaker  6 Free Gifts,syinix,32,digital,1,12895
Skyworth 43inch Frameless Smart Android AI TV Bluetooth Enabled Netflix Youtube I-cast Prime VIdeo Google Play Assistant Television Inbuilt Decoder Built-in Wi-FI  6 EXTRA ACCESSORIES,vision,43,smart,0,28895
"VITRON 50 Inch HTC5068US,FRAMELESS 4K UHD Bluetooth TV Inbuilt Decoder  Android TV 1.5GBRAM,8GBROM Youtube,Netflix Built-in WIFI USB HDMI Free Wall Bracket",vitron,50,Unknown Type,34,34795
"Vitron  HTC3218,32 Inch Frameless Digital LED TV InbuiltDecoder,USB,HDMI,VGA TELEVISION",vitron,32,digital,0,12999
"VITRON50 HTC5068US 50 Inch FRAMELESS INBUILT DEDODER 4K UHD Android Bluetooth TV BUILT-IN WIFI 1.5GBRAM,8GBROM Youtube,Netflix APPSTORE  6 EXTRA GIFTS",vitron,50,Unknown Type,0,35995
"VITRON HTC4388FS 43 INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE 43 INCH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM  FREE EXTENSIONBRACKET",vitron,43,smart,1,20699
"OFFER Vitron 50 Inch TV BLUETOOTH Frameless 4K UHD Smart Android TV,NETFLIX,YOUTUBE,PLAYSTORE,ANDROID 11, 1.5GBRAM,8GB ROM TELEVISIONS6 FREE GIFTS",vitron,50,smart,1,36999
NEW ARRIVAL Syinix 32E62M 32 inch E Series FRAMELESS HD LED Digital TV A Panel i-Cast TV DVBT2S2 Inbuilt Decoder HIFI Speaker  7 Free Gifts,syinix,32,digital,0,12999
"VISION PLUS 43 inch VP8843SF FRAMELESS HD Smart Android TV BLUETOOTH-ENABLED,GOOGLE PLAYHDMIUSB,NETFLIX,YOUTUBE Inbuilt decoder DVBT2S2 Screen Share 7 FREE GIFTS",vision,43,smart,0,24899
"CTC 32 inch Frameless Television LED HD Digital TVCT32F1D By CHANGHONG with 1 Year Warranty,LED,WCG,HDMI,UC Pro Engine,USB 2.0,Eco friendly,DVB-T2",vision,32,digital,66,10999
"Vitron HTC5568S,55 Inches 4K UHD Smart Android Tv,Netflix,Youtube,Decoder Inbuilt,WIFI,TelevisionFREE 6 GIFTS",vitron,55,smart,16,44999
"Hisense 43 INCH Smart Full HD Frameless LED TV  2023 MODEL, YOUTUBE,NETFLIX TELEVISIONS6 FREE GIFTS",hisense,43,smart,20,33999
Synix 32 Inch Digital TV With Inbuilt Decoder FREE TV Guard,synix,32,digital,0,13000
"GLD 32 Inch,FRAMELESS SMART BLUETOOTH ENABLED-Android TV,NETFLIX,INBUILT DECODER,HDMIUSB PORTSYOUTUBE-WIFI TELEVISIONFREE 8 ACCESSORIES",vision,32,smart,0,14299
"VITRON HTC4388FS 43 INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE 43 INCH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM  4 EXTRA ACCESSORIES",vitron,43,smart,0,21799
"TCL 43 Inch-S5400-BLUETOOTH TV,FHD-Smart  Digital ANDROIDGOOGLE TELEVISION-NETFLIX-YOUTUBEFREE AERIAL,BRACKET TV GUARD",tcl,43,smart,0,29999
"BLUETOOTH VITRON 43 INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMIFREE WALL BRACKET",vitron,43,smart,0,20599
"VISION PLUS 32 inch BLUETOOTH,Frameless Smart Digital Android 11,BLUETOOTH,GOOGLE PLAYHDMIUSB,NETFLIX,YOUTUBE Inbuilt decoder DVBT2S2 Screen Share FREE TV GUARDWALL BRACKET",vision,32,smart,0,14790
"OFFER OFFER Vitron 43 Inch BLUETOOTH-ENABLED,FRAMELESS Smart Android 11.0 TV WIFI Netflix,Youtube,Playstore EXTENSIONTV GUARD",vitron,43,smart,2,20899
"TCL P635- 43 Inch,FRAMELESS, 4K Ultra HD Smart LED GoogleAndroid TV,Bluetooth-EnabledFREE 360 WALL BRACKET2 YEARS WARRANTY",tcl,43,smart,1,33999
"CTC 42 inch Smart TV,FRAMELESSBLUETOOTH-ENABLED,Android Television Full HD Frameless TV with Netflix Youtube Television 1GB8GB14 MONTHS WARRANTY",vision,,smart,0,17999
"LG 22 Inches,HD-LED Digital TV -USB And HDMI Port-INBUILT DECODER  aerial",lg,22,digital,6,8299
"Hisense 55 Inch Frameless Smart Television  VIDAA OS , BLUETOOTH TV, ULTRA HD 4K HDR Netflix, Youtube with Two Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and extensions",hisense,55,smart,1,54980
Euroken 24 inches tv with inbuilt decorder free to air,euroken,24,Unknown Type,1,8399
CTC 22 Inch LED DIGITAL TV FREE TO AIR CHANNELS ACDC SOLAR  FREE WALL MOUNT,ctc,22,digital,0,7899
"Vitron HTC3200S,FRAMELESS BLUETOOTH TV 32 Inch Smart Android TV Inbuilt Decoder HDMI,USB,Netflix,Youtube, Google Playstore 14 Months Warranty FREE 3 EXTRA GIFTS",vitron,32,smart,1,12990
"SOLARMAX 43 INCH BLUETOOTH FRAMELESS FULL HD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 14 MONTHS WARRANTY4 FREE GIFTS",vision,43,smart,0,20489
"VITRON 43 INCH TV  BLUETOOTH FRAMELESS FHD SMART TV ANDROID TV HTC 4388FS NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROMFREE TV GUARDHEAVYDUTY EXTENSIONBRACKET",vitron,43,smart,0,20999
"VITRON HTC5568S,55 Inches BLUETOOTH 4K UHD TV Television Smart Android TV,Netflix,Youtube Bluetooth Enabled INBUILT DECODER 1.5GBRAM,8GBROM WideColor Enhancer",vitron,55,smart,6,41999
"Infinix X1 32 Inch Television 32 inch Smart Android TV Bluetooth Television Netflix YouTube App Store Inbuilt Decoder Chrome Cast Built-in, PrimVideo,Google Play",vision,32,smart,49,14999
"CTC 32 Inches Frameless Bluetooth Enabled Smart Android  TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV 8 FREE GIFTS",vision,32,smart,0,13295
"MG 32 Inch Television Frameless Digital HD LED TV With Decoder with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and socket extensions",vision,32,digital,3,12600
"HISENSE 50A6K- 50 Inch FRAMELESS,VIDAA OS,DOBLY AUDIO, SMART TV,BLUETOOTH,4K ULTRA HD  TV,NETFLIX,YOUTUBE2 YEARS WARRANTYFREE TILT WALL BRACKETTV POWER GUARD",hisense,50,smart,0,46999
"VISION PLUS 32 inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH-ENABLED,GOOGLE PLAYHDMIUSB,NETFLIX,YOUTUBE Inbuilt decoder DVBT2S2 Screen Share 8 FREE GIFTS",vision,32,smart,0,15990
"VISION PLUS 32 inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH-ENABLED,AppStore ,NETFLIX,YOUTUBE Inbuilt decoder DVBT2S2 Screen Share FREE WALL BRACKET",vision,32,smart,0,14459
CTC 26 INCH ACDC LED DIGITAL TV With INBUILT DECODER - BLACK,ctc,26,digital,0,7996
"CTC 32 Inch By Changhong Android Smart TV LED HD Television with 24 Months Warranty Black 32 inch, FHD TV,NETFLI,YOUTUBE,HDMI,WIFI Connect, USB 2.0, DVB-T2, Android 18GB, WLAN Port 7 gifts",vision,32,smart,0,12880
"VITRON BLUETOOTH-ENABLED 32 INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2USB 3HDMIAERIALWALL MOUNTPOWER GUARD",vitron,32,smart,5,12999
"VISION PLUS 32 inch BLUETOOTH,Frameless Smart Digital Android 11,BLUETOOTH,GOOGLE PLAYHDMIUSB,NETFLIX,YOUTUBE Inbuilt decoder DVBT2S2 Screen Share FREE 32GB FLASH DISK TV GUARD",vision,32,smart,0,14899
"VISION PLUS 32 inch BLUETOOTH,Frameless Smart Digital Android 11,BLUETOOTH,GOOGLE PLAYHDMIUSB,NETFLIX,YOUTUBE Inbuilt decoder DVBT2S2 Screen Share FREE POWER TV GUARD",vision,32,smart,0,14799
"CTC32 Inch Frameless Smart Android  TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE 1GBRAM 8GBROM 32inch Smart Digital TV Wide Color Enhancer",vision,32,smart,1,11495
"AMTEC 43 inch TV Bluetooth Enabled Frameless Television Full HD Smart Android TV Built-in WIFI, Inbuilt Decoder 3HDMI 2USB Ports WideColor  7 FREE GIFTS",vision,43,smart,15,21695
"VITRON BLUETOOTH-ENABLED 32 INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2USB 3HDMI  FREE GIFTS",vitron,32,smart,0,13599
"TOP SALE VITRON HTC 4388FS -43 INCH ,BLUETOOTH-ENABLED,FRAMELESS,FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APPSTORE14 MONTHS WARRANTY",vitron,43,smart,8,22699
"Vitron HTC4068FS 40 Inch Bluetooth Enabled Frameless Television Smart Android TV Inbuilt WIFI Netflix,Youtube,Inbuilt Decoder,Wifi Television 14 Months Warranty  5 FREE GIFTS",vitron,40,smart,4,19695
"GLD 32 INCHES, BLUETOOTH ENABLED FRAMELESS SMART ANDORID 11 TV SMART,NETFLIX YOUTUBE-WIFI TELEVISION INBUILT DECODER WIDE COLOR ENHANCER USB HDMI,INBUILT WIFI  FREE 7 GIFTS",vision,32,smart,3,14599
"Syinix 43 inch 43S65  BLUETOOTH ENABLED  FULL HD ANDROID TV, Youtube NETFLIX A65 SERIES,HDR ,DOLBY AUDIO,I-CAST, Prime Video inbuilt Decoder Wide Color Enhancer 6 Extra Accessories",syinix,43,Unknown Type,6,25499
"VITRON HTC4388FS 43 INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE  43 INCH ,WITH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMI PORTS6 FREE ACCESSORIES",vitron,43,smart,2,21595
Ailyons 32 inch Frameless Smart Android 11 TV Full HD Netflix TV YouTube Energy Saving LST3208W Wide Visual Angle Television Television,vision,32,smart,0,12300
"BLUETOOTH-ENABLED VITRON 32 Inch Smart Android 11.0 FRAMELESS  TV Inbuilt Decoder HDMI,USB,VGA,Netflix,Youtube,Playstore,14 Months Warranty 7 FREE GIFTS",vitron,32,smart,7,13950
"HISENSE 50A6K- 50 Inch FRAMELESS,VIDAA OS,DOBLY AUDIO, SMART TV,BLUETOOTH,4K ULTRA HD  TV,NETFLIX,YOUTUBE2 YEARS WARRANTYFREE WALL BRACKET",hisense,50,smart,0,46699
"Royal 32 Inch, Frameless,Smart Android Tv, Netflix,Youtube  GIFTS",royal,32,smart,0,13699
"Syinix 32 Inch 32S65 FRAMELESS SMART ANDROID TV,Dolby Audio Netflix Youtube Appstore i-Cast Screen HIFI Box Speaker S65Series Inbuilt Decoder for Local Channels  7 Free Gifts",syinix,32,smart,4,15395
"VITRON HTC3200S, BLUETOOTH -ENABLED, Frameless 32 Inch Smart Android TV Inbuilt Decoder,Netflix Youtube Google PlaystoreFREE 4 GIFTS",vitron,32,smart,1,13590
VITRON HTC2446 24 INCHES Television HD Digital Television ACDC LED TV INBUILT DECODER With HDMI Output and USB VGA ports Wide Color Enhancer 6 FREE GIFTS,vitron,24,digital,32,10999
"Vitron 43 Inch BLUETOOTH-ENABLED,FRAMELESS Smart Android 11.0 TV WIFI Netflix,Youtube,Playstore FREE  GIFTS",vitron,43,smart,2,20990
"GLD 32 INCHES,FRAMELESS SMART BLUETOOTH ENABLED-ANDORID TV SMART,NETFLIX YOUTUBE-WIFI TELEVISION INBUILT DECODER WIDE COLOR ENHANCER USB HDMI  8 FREE GIFTS",vision,32,smart,0,13999
TCL 32 Smart Full HD Latest Google Tv With Voice Control 32S5400FREE GIFTS,tcl,32,smart,4,20999
"Amtec 32R1S FRAMELESS,32 inch Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TVFREE WALL BRACKET",vision,32,smart,1,12295
TCL 43 INCH SMART TV43V6B  43 Full HD Google Tv With Voice Control2 YEARS WARRANTY NEW MODEL,tcl,43,smart,1,32799
"BLUETOOTH VITRON 43 Inch Full HD FRAMELESS Smart Android TV,YOUTUBE,NETFLIX,ANDROID 11,PLAYSTORE TELEVISIONS6 FREE GIFTS12 MONTHS WARRANTY",vitron,43,smart,0,23180
"Vitron Frameless, 32 Inch Smart Android TV  GIFTS",vitron,32,smart,0,14399
vision plus 43 free wall mountfree tv guardflash disk,vision,43,Unknown Type,0,23599
"CTC 22 Inch 24FR22CT2 Digital TV Full HD Television Black 24FR22CT,With DC cable,USB, Contact Movie share, Enery saving, Tripple Protector, DVB-T2",vision,24,digital,11,6999
"GLD 43 inch TV Smart Android TV Bluetooth Connectivity Television, Inbuilt Decoder Netflix Youtube  HDMI USB PORTS  Wide Color Enhancer  6 EXTRA ACCESSORIES",vision,43,smart,1,20995
"Vision Plus 55 inch Smart TV Frameless 4K UHD Frameless  V OS  Television 55, Free Wall Bracket NETFLIX OFFICIAL SMART CONTENT TV, DOLBY AUDIO, BLUETOOTH, VP8855KV 2YRS WARRANTY,",vision,55,smart,37,43499
"Vitron32 inch HTC3200S,FRAMELESS BLUETOOTH ENABLED 32 Inch Television Smart TV Android TV Inbuilt Decoder HDMI USB Ports,1GB RAM 8GB ROM,Netflix,Youtube, Appstore Inbuilt Decoder 14 Months Warranty",vitron,32,smart,1,12195
"VITRON BLUETOOTH-ENABLED 32 INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2USB 3HDMI 14MONTHS WARRANTY WALL BRACKETTV GUARD",vitron,32,smart,0,12699
TCL 32 32S5400 Smart Full HD Latest Google Tv With Voice Control,tcl,32,smart,0,21999
TCL 43 Inch-P635-BLUETOOTH-ENABLED ULTRA HD 4K-Smart  Digital ANDROIDGOOGLE TELEVISION-NETFLIX-YOUTUBE2 YEARS WARRANTYFREE TILT WALL BRACKETTV GUARD,tcl,43,smart,3,33999
Special Offer Hisense 32 Inch A4 Series HD Smart TV,hisense,32,smart,0,18599
"Amtec 32R1S FRAMELESS,32 inch Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TVFREE EXTENSIONBRACKET",vision,32,smart,0,12495
Vitron 43 inch 4K Smart TV HTC 4388FS Android Television Full HD Frameless TV with Netflix Youtube Television 1G8G,vitron,43,smart,0,39899
"Skyworth 32 Smart Google TV android  Frameless LED TV-YouTube, Netflix-Smart Tvs",skyworth,32,smart,0,19999
"Gld 32 Inch Smart Android TV, Frameless, Netflix, Google Play, Bluetooth",gld,32,smart,0,12790
"VITRON 55 Inch HTC5568US  BLUETOOTH 4K UHD TV Television Smart Android TV,Netflix,Youtube Bluetooth Enabled INBUILT DECODER 1.5GBRAM,8GBROM WideColor EnhancerFREE TV GUARD BRACKET",vitron,55,smart,0,42995
"GLD 55 Inch Full HD Smart TV Android LED Television with 12 Months Warranty,Full HD 1080P, USB 2-HDMI 3,AV Input,VGA,TV Technology-Netflix Youtube",vision,55,smart,6,42299
Skyworth 32E57 32 inch Frameless Smart Android GOOGLE TV Netflix Youtube Bluetooth Google Play store Inbuilt decoder Dolby Audio Prime Video  I-CAST  8 FREE GIFTS,skyworth,32,smart,15,19999
"BLUETOOTH GLD 43 INCH FRAMELESS FULL- HD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMIFREE AERIALWALL BRACKET",vision,43,smart,2,20499
"Hisense 65 Inch Smart UHD 4K Frameless LED TV, YouTube, Netflix ,Prime video,DSTV,Smart Vidaa-Smart tvs",hisense,65,smart,0,78999
"TCL 55 4K ULTRA HD GOOGLE TV, VOICE CONTROL, NETFLIX, BLUETOOTH 55P635",tcl,55,Unknown Type,0,50650
Synix 32 Inch DIGITAL Television USB HDMIINBUILT DECODER,vision,32,digital,0,12864
Vitron 32 Inches Television Frameless HTC3218 HD Digital LED TV Inbuilt decoder 3 HDMI Output  and 2 USB ports 32 inch 14 Months Warranty 4 EXTRA FREE GIFTS,vitron,32,digital,3,12495
"Hisense 55 Inch,55A6HKEN,FRAMELESS,DOLBY AUDIO SMART-Television,UHD 4K,BLUETOOTH 5.0-2024 MODELFREE TV GUARDTILT BRACKET",hisense,55,smart,0,55999
"VITRON 50 Inch Frameless Television HTC 5068US Ultra HD Android Smart TV with Bluetooth-Enabled,Netflix Youtube 1.5G8G USBSD WIFI Television Multifuctional TVFREE TV POWER GUARDTILT BRACKET",vitron,50,smart,0,35999
"BLUETOOTH VITRON 43 INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMI7 GIFTS",vitron,43,smart,3,22799
"Vision Plus 55 ULTRA 4K Frameless, Netflix Official Smart Content TV,BLUETOOTH-ENABLEDINBUILT DECODER Free Wall Mount BRACKETTV GUARD2 YEARS WARRANTY",vision,55,smart,0,57999
"Amtec 50Q6 - 50 inch 4K UHD ,VIDAA OS, Android Smart TV, Inbuilt Decoder  Built-in WI-FI Netflix YouTube Google Appstore Dolby,PrimeVideo1.5GBRAM 8GBROM Bluetooth 6 EXTRA GIFTS",amtec,50,smart,0,35995
"TCL 43 Inch,FRAMELESS-BLUETOOTH TV,FUL HD-Smart  Digital ANDROIDGOOGLE TELEVISION,DOLBY AUDIO-NETFLIX-YOUTUBE4 FREE GIFTS",tcl,43,smart,0,28999
Skyworth 43inch Frameless Smart Android AI TV Bluetooth Enabled Netflix Youtube I-cast Prime VIdeo Google Play Assistant Television Inbuilt Decoder Built-in Wi-FI  7 FREE GIFTS,vision,43,smart,0,28999
"VITRON 43 INCH TV HTC4388FS BLUETOOTH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROMFREE 7 GIFTS",vitron,43,smart,0,22890
"CTC 32 Inches Frameless Bluetooth Enabled Smart Android  TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV 6 FREE ACCESSORIESIS",vision,32,smart,1,12695
Skyworth 55G3A 55 Frameless Android 4K UHD TV,skyworth,55,Unknown Type,0,55000
"VITRON HTC 4388FS 43 INCH FRAMELESSBLUETOOTH FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION 43 INCHES , BUILT-IN WIFI, APPSTORE,1GBRAM,8GBROM,2 USB-PORTS,3 HDMI-PORTS FREE 6 GIFTS",vitron,43,smart,0,22599
"VITRON 43 INCH TV HTC4388FS BLUETOOTH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROMFREE TV AERIALBRACKETTV-GUARDEXTENSION",vitron,43,smart,0,21599
"BLUETOOTH  VITRON HTC3200S,FRAMELESS 32 Inch Television Smart TV Android 11.0 TV Inbuilt Decoder 3HDMI Ports,2USB,Netflix,Youtube, Appstore Inbuilt Decoder 14 Months WarrantyBRACKETEXTENSION",vitron,32,smart,0,12599
"GLD LE3200R1-SA  32 INCH BLUETOOTH Enabled TV, FRAMELESS TELEVISION 32 Inch Smart Android  Inbuilt Decoder ELECTRONICS 3HDMI Ports,2USB Ports,Netflix,Youtube, APPSTORE,Wi-Fi   3 EXTRA ACCESSORIES",vision,32,smart,0,13480
Hisense 32 inch 32A4K VIDAA OS Full HD FRAMELESS Smart  TV Television Inbuilt WIFI A4 Series Dobly Audio Inbuilt Decoder USB HDMI 24 Months Warranty  4 EXTRA GIFTS,hisense,32,smart,0,20999
"CLEARANCE SALE VITRON HTC3200S,BLUETOOTH Enabled TV, FRAMELESS TV ,32 Inch Smart Android 11.0 TV Inbuilt Decoder ELECTRONICS 3HDMI Ports,2USB Ports,Netflix,YoutubeFREE TV POWER GUARD",vitron,32,smart,0,12699
"TOP SALE  GLD 43 inch TV Smart  DIGITAL Android TV BLUETOOTH-ENABLED Television, Inbuilt Decoder Netflix Youtube VGA HDMI USB Wide Color Enhancer  8 FREE GIFTS",vision,43,smart,9,22499
CTC 19SP17CT2 19quot Inches Digital TV HD Television with 12 Months Warranty,vision,19,digital,4,5895
"OFFER OFFER Hisense 50 Inch 50A6K VIDAA OS LED Frameless Smart TV,BLUETOOTH-ENABLEDTV GUARDTILT WALL BRACKET2 YEARS WARRANTY",hisense,50,smart,0,46999
"VITRON 50 Inch BLUETOOTH HTC5068US,FRAMELESS 4K UHD TV Inbuilt Decoder  Android TV 1.5GBRAM,8GBROM Youtube,Netflix Built-in WIFI USB HDMIFREE TILT WALL MOUNT BRACKET",vitron,50,Unknown Type,4,34999
"LG 22 Inches,LED Digital TV -USB And HDMI CONNECTIVITY",lg,22,digital,2,7900
HAIER H43K6FG 43 Android Frameless Full HD TV With 1 Year Warranty electronics and appliances television and video televisions smart tvs,vision,43,smart,3,29299
GLD 55 inch Smart TV VIDAA UHD 4K YouTube Netflix Bluetooth,gld,55,smart,0,50000
CTC 26 Digital Led Tv With FREE TO AIR CHANNELS-BLACK,ctc,26,digital,0,7999
Samsung 55 DU7010 Crystal UHD 4K Smart TV 2024  55DU7010  Series 7 UA55DU7010,samsung,55,smart,0,66000
TCL 43 Inch-P635-BLUETOOTH-ENABLED ULTRA HD 4K-Smart  Digital ANDROIDGOOGLE TELEVISION-NETFLIX-YOUTUBE2 YEARS WARRANTYFREE 360 WALL BRACKET,tcl,43,smart,1,33999
"LG 22Inches LED DigitaL TV,INBUILT DECODER USB PORT,HDMI-VGA  Aerial",lg,22,digital,0,8300
"Vitron 55 Inches 4K ULTRA HD Smart  Android 11 TV,Netflix Bluetooth360 BracketGuard",vitron,55,smart,0,43999
"OFFERVITRON 50Inch Television HTC5068US BLUETOOTH  FRAMELESS 4K UHD Inbuilt Decoder  Android 11.0 TV 1.5GBRAM,8GBROM Wide Color EnhancerFREE AERIALAntennae",vitron,50,Unknown Type,5,34999
"Vitron HTC4068FS,40 Inch Bluetooth Enabled  Frameless Smart Android TV AppStore ,NETFLIX,YOUTUBE-WIFI Television 2USB 3HDMI FREE Wall Mounting BracketExtension Cable",vitron,40,smart,3,18999
