product_name,product_reviews,product_price,clean_product_name,brand,size,tv_type
"BLUETOOTH-ENABLED VITRON 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+6 FREE GIFTS",(11),"KSh 22,699","BLUETOOTH-ENABLED VITRON 43 INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMI6 FREE GIFTS",vitron,43,smart
"Vitron HTC3200S 32"" Inch BLUETOOTH TV FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty + 7 FREE GIFTS",(626),"KSh 13,945","Vitron HTC3200S 32 Inch BLUETOOTH TV FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty  7 FREE GIFTS",vitron,32,smart
"Vitron 32"" Inch TELEVISION HTC3218 HD LED Digital FRAMELESS TV WITH INBUILT DECODER FOR LOCAL CHANNELS 2*USB 3*HDMI PORTS plus A FREE AERIAL+BRACKET+EXTENSION",(16),"KSh 11,999",Vitron 32 Inch TELEVISION HTC3218 HD LED Digital FRAMELESS TV WITH INBUILT DECODER FOR LOCAL CHANNELS 2USB 3HDMI PORTS plus A FREE AERIALBRACKETEXTENSION,vitron,32,digital
"VITRON HTC3200S - 32"" Inch Frameless Smart Android TV Inbuilt WIFI,Bluetooth -Netflix,Youtube Television+7 FREE GIFTS",(566),"KSh 13,950","VITRON HTC3200S - 32 Inch Frameless Smart Android TV Inbuilt WIFI,Bluetooth -Netflix,Youtube Television7 FREE GIFTS",vitron,32,smart
"Vitron HTC3200S,BLUETOOTH Enabled TV, FRAMELESS TELEVISION 32 Inch Smart Android 11.0 TV Inbuilt Decoder ELECTRONICS 3*HDMI Ports,2*USB Ports,Netflix,Youtube, APPSTORE,Wi-Fi + 6 EXTRA ACCESSORIES",(406),"KSh 13,795","Vitron HTC3200S,BLUETOOTH Enabled TV, FRAMELESS TELEVISION 32 Inch Smart Android 11.0 TV Inbuilt Decoder ELECTRONICS 3HDMI Ports,2USB Ports,Netflix,Youtube, APPSTORE,Wi-Fi  6 EXTRA ACCESSORIES",vitron,32,smart
"Vitron HTC 4388FS 43"" INCH FRAMELESS-BLUETOOTH-ENABLED  FULL HD,1080P,SMART TV ANDROID 11 TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI+7 FREE GIFTS+14 MONTHS WARRANTY",(338),"KSh 22,790","Vitron HTC 4388FS 43 INCH FRAMELESS-BLUETOOTH-ENABLED  FULL HD,1080P,SMART TV ANDROID 11 TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI7 FREE GIFTS14 MONTHS WARRANTY",vitron,43,smart
"CTC 32F1S 32 Inch Frameless Android Smart TV HD Television with 1 Year Warranty,WIFI Connect, USB 2.0,Android 1+8GB,Inbuilt decoder",(49),"KSh 11,499","CTC 32F1S 32 Inch Frameless Android Smart TV HD Television with 1 Year Warranty,WIFI Connect, USB 2.0,Android 18GB,Inbuilt decoder",vision,32,smart
"VITRON HTC4388FS 43"" INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM +14 MONTHS WARRANTY+FREE TV GUARD+WALL BRACKET+OTG+RCA CABLE",(37),"KSh 20,899","VITRON HTC4388FS 43 INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 14 MONTHS WARRANTYFREE TV GUARDWALL BRACKETOTGRCA CABLE",vitron,43,smart
CTC Digital Inbuilt Decorder -With USB & HDMI OUTPUT-23'' Inches+FREE AERIAL+TV CABLE,(6),"KSh 6,890",CTC Digital Inbuilt Decorder -With USB  HDMI OUTPUT-23 InchesFREE AERIALTV CABLE,Unknown,,digital
"VITRON 32"" INCH BLUETOOTH TV  HTC3200S,FRAMELESS 32 Inch Smart Android 11.0 TV Inbuilt Decoder HDMI USB Ports,Netflix,Youtube, APPSTORE 14 MONTHS WARRANTY+ 4 EXTRA GIFTS",(283),"KSh 13,295","VITRON 32 INCH BLUETOOTH TV  HTC3200S,FRAMELESS 32 Inch Smart Android 11.0 TV Inbuilt Decoder HDMI USB Ports,Netflix,Youtube, APPSTORE 14 MONTHS WARRANTY 4 EXTRA GIFTS",vitron,32,smart
"CTC 23'' Digital LED TV ,USB,HDMI PORT,23"" INCHES,DECODER,AC/DC+FREE AERIAL+TV CABLE",(9),"KSh 6,999","CTC 23 Digital LED TV ,USB,HDMI PORT,23 INCHES,DECODER,ACDCFREE AERIALTV CABLE",Unknown,,digital
"GLD 32"" Inch,FRAMELESS SMART BLUETOOTH ENABLED-Android TV,NETFLIX+YOUTUBE-WIFI TELEVISION+FREE 8 GIFTS",(141),"KSh 13,899","GLD 32 Inch,FRAMELESS SMART BLUETOOTH ENABLED-Android TV,NETFLIXYOUTUBE-WIFI TELEVISIONFREE 8 GIFTS",vision,32,smart
"Vision Plus 32 inch tv Smart TV frameless 32"" Frameless TVs Android , HD TV, DVB-T2 | S2, Televisions + FREE WALL BRACKET  VP8832SF 2 years  warranty quality audio televisions",(166),"KSh 13,299","Vision Plus 32 inch tv Smart TV frameless 32 Frameless TVs Android , HD TV, DVB-T2  S2, Televisions  FREE WALL BRACKET  VP8832SF 2 years  warranty quality audio televisions",vision,32,smart
AILYONS TV LET3208W 32 Inch Frameless ATV +DVB T2 Digital LED TV HD Television Digital TVS,(253),"KSh 10,599",AILYONS TV LET3208W 32 Inch Frameless ATV DVB T2 Digital LED TV HD Television Digital TVS,vision,32,digital
EOCO 32 inch Frameless Bluetooth Smart TV(EO32S) Netflix Youtube Android AC Energy Saving Televison 1G+8G,(4),"KSh 11,099",EOCO 32 inch Frameless Bluetooth Smart TVEO32S Netflix Youtube Android AC Energy Saving Televison 1G8G,eoco,32,smart
Vitron 24 inch Digital TV HD LED TV AC/DC DVB-T2 V2446D,(81),"KSh 8,810",Vitron 24 inch Digital TV HD LED TV ACDC DVB-T2 V2446D,vitron,24,digital
"Vitron HTC3200S,BLUETOOTH TV FRAMELESS 32 Inch Television Smart TV Android 11.0 TV Inbuilt Decoder 3*HDMI Ports,2*USB ports,1GB RAM 8GB ROM,Netflix,Youtube, Appstore Inbuilt Decoder 14 Months Warranty",(153),"KSh 12,295","Vitron HTC3200S,BLUETOOTH TV FRAMELESS 32 Inch Television Smart TV Android 11.0 TV Inbuilt Decoder 3HDMI Ports,2USB ports,1GB RAM 8GB ROM,Netflix,Youtube, Appstore Inbuilt Decoder 14 Months Warranty",vitron,32,smart
"VITRON HTC 4388FS 43"" INCH FRAMELESS,BLUETOOTH-ENABLED FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APPSTORE+ 6 FREE GIFTS",(4),"KSh 21,870","VITRON HTC 4388FS 43 INCH FRAMELESS,BLUETOOTH-ENABLED FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APPSTORE 6 FREE GIFTS",vitron,43,smart
"VITRON 32"" Inch HD FRAMELESS LED TV DIGITAL Television Inbuilt Decoder for Local Channels, Wide Color Enhancer 3*HDMI 2*USB Ports HTC3218 + 6 FREE GIFTS",(192),"KSh 12,995","VITRON 32 Inch HD FRAMELESS LED TV DIGITAL Television Inbuilt Decoder for Local Channels, Wide Color Enhancer 3HDMI 2USB Ports HTC3218  6 FREE GIFTS",vitron,32,digital
"VITRON 32"" INCH HTC3200S,BLUETOOTH TV,FRAMELESS Smart Android TV Inbuilt Decoder,WIFI Netflix Youtube Appstore 2*USB 3*HDMI 14 MONTHS WARRANTY+3 FREE TOP GIFTS",(32),"KSh 12,999","VITRON 32 INCH HTC3200S,BLUETOOTH TV,FRAMELESS Smart Android TV Inbuilt Decoder,WIFI Netflix Youtube Appstore 2USB 3HDMI 14 MONTHS WARRANTY3 FREE TOP GIFTS",vitron,32,smart
"GLD 32"" Inch Frameless Smart Android TV 32 inch Television,Bluetooth App-store ,Inbuilt Decoder Netflix Youtube, USB,HDMI PORTS+WIFI ACCESS + 6 EXTRA ACCESSORIES",(43),"KSh 13,875","GLD 32 Inch Frameless Smart Android TV 32 inch Television,Bluetooth App-store ,Inbuilt Decoder Netflix Youtube, USB,HDMI PORTSWIFI ACCESS  6 EXTRA ACCESSORIES",vision,32,smart
"BLUETOOTH-ENABLED VITRON 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+6 FREE GIFTS",(9),"KSh 21,799","BLUETOOTH-ENABLED VITRON 43 INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMI6 FREE GIFTS",vitron,43,smart
"Vitron HTC4068S,40 Inch Bluetooth EnabledFrameless Smart Android TV Inbuilt WIFI Netflix,Youtube Inbuilt Decoder Appstore 2*USB 3*HDMI 14 Months Warranty + 8 FREE GIFTS",(217),"KSh 19,999","Vitron HTC4068S,40 Inch Bluetooth EnabledFrameless Smart Android TV Inbuilt WIFI Netflix,Youtube Inbuilt Decoder Appstore 2USB 3HDMI 14 Months Warranty  8 FREE GIFTS",vitron,40,smart
"BLUETOOTH VITRON 43"" INCH FRAMELESS FULL- HD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+FREE 4 GIFTS",(29),"KSh 20,989","BLUETOOTH VITRON 43 INCH FRAMELESS FULL- HD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMIFREE 4 GIFTS",vitron,43,smart
"Skyworth 32E57, 32-inches Full HD Frameless Smart Google TV, Black (1YR WRTY)",(4),"KSh 15,999","Skyworth 32E57, 32-inches Full HD Frameless Smart Google TV, Black 1YR WRTY",skyworth,32,smart
VITRON HTC3218 32 INCH FRAMELESS HD DIGITAL TV WITH INBUILT DECODER for FREE to Air Channels 14 Months Warranty+ A FREE AERIAL+FREE 4-WAY EXTENSION +FREE FLASH DISK,(92),"KSh 11,999",VITRON HTC3218 32 INCH FRAMELESS HD DIGITAL TV WITH INBUILT DECODER for FREE to Air Channels 14 Months Warranty A FREE AERIALFREE 4-WAY EXTENSION FREE FLASH DISK,vitron,32,digital
CTC 19 inches led digital television inbuilt decorder,(2),"KSh 5,499",CTC 19 inches led digital television inbuilt decorder,vision,19,digital
"Vitron HTC3200S,FRAMELESS BLUETOOTH TV 32 Inch Smart Android TV Inbuilt Decoder HDMI,USB,Netflix,Youtube, Google Playstore 14 Months Warranty+ FREE TV Guard+Bracket+Extension",(61),"KSh 12,995","Vitron HTC3200S,FRAMELESS BLUETOOTH TV 32 Inch Smart Android TV Inbuilt Decoder HDMI,USB,Netflix,Youtube, Google Playstore 14 Months Warranty FREE TV GuardBracketExtension",vitron,32,smart
"VITRON 43"" INCH BLUETOOTH TV HTC4388FS FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM+FREE TV GUARD +WALL BRACKET",(38),"KSh 20,999","VITRON 43 INCH BLUETOOTH TV HTC4388FS FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROMFREE TV GUARD WALL BRACKET",vitron,43,smart
"VITRON BLUETOOTH-ENABLED 32"" INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2*USB 3*HDMI 14MONTHS WARRANTY+ 6 FREE GIFTS",(6),"KSh 13,390","VITRON BLUETOOTH-ENABLED 32 INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2USB 3HDMI 14MONTHS WARRANTY 6 FREE GIFTS",vitron,32,smart
EOCO 43 inch Frameless Bluetooth Smart TV(43EO4202S)Netflix Youtube Android AC Energy Saving Televison 1G+8G,(0),"KSh 17,999",EOCO 43 inch Frameless Bluetooth Smart TV43EO4202SNetflix Youtube Android AC Energy Saving Televison 1G8G,eoco,43,smart
CTC 23 INCH LED DIGITAL TV With Inbuilt Decorder,(2),"KSh 6,750",CTC 23 INCH LED DIGITAL TV With Inbuilt Decorder,Unknown,,digital
"TCL 43"" Inch-S5400-BLUETOOTH TV,FUL HD-Smart & Digital ANDROID/GOOGLE TELEVISION,DOLBY AUDIO,FRAMELESS-NETFLIX-YOUTUBE+6 FREE GIFTS",(0),"KSh 30,999","TCL 43 Inch-S5400-BLUETOOTH TV,FUL HD-Smart  Digital ANDROIDGOOGLE TELEVISION,DOLBY AUDIO,FRAMELESS-NETFLIX-YOUTUBE6 FREE GIFTS",tcl,43,smart
"AMTEC 24V22 24"" inch 12V HD Digital TV LED TV AC/DC VGA Port Television Slim Design Inbuilt Decoder HD Clear Images USB HDMI ports Wide Color Enhancer",(3),"KSh 7,695",AMTEC 24V22 24 inch 12V HD Digital TV LED TV ACDC VGA Port Television Slim Design Inbuilt Decoder HD Clear Images USB HDMI ports Wide Color Enhancer,vision,24,digital
"Vitron HTC5568S,55"" inch FRAMELESS- 4K ULTRA HD Smart& Digital - Android 11 TV, Netflix, Youtube Bluetooth+360 BRACKET+TV GUARD+14 MONTHS WARRANTY",(2),"KSh 43,999","Vitron HTC5568S,55 inch FRAMELESS- 4K ULTRA HD Smart Digital - Android 11 TV, Netflix, Youtube Bluetooth360 BRACKETTV GUARD14 MONTHS WARRANTY",vitron,55,smart
"Vitron HTC4388FS,43"" Inch,BLUETOOTH-ENABLED,FRAMELESS,Smart Android 11.0 TV WIFI Netflix,Youtube,Playstore Television+FREE 7 GIFTS+14 MONTHS WARRANTY",(102),"KSh 22,889","Vitron HTC4388FS,43 Inch,BLUETOOTH-ENABLED,FRAMELESS,Smart Android 11.0 TV WIFI Netflix,Youtube,Playstore TelevisionFREE 7 GIFTS14 MONTHS WARRANTY",vitron,43,smart
"VITRON HTC3200S - 32"" Inch ,BLUETOOTH-ENABLED,FRAMELESS Smart Android 11.0 TV Inbuilt WIFI HDMIS,USB,Netflix,Youtube,Playstore Television",(93),"KSh 13,889","VITRON HTC3200S - 32 Inch ,BLUETOOTH-ENABLED,FRAMELESS Smart Android 11.0 TV Inbuilt WIFI HDMIS,USB,Netflix,Youtube,Playstore Television",vitron,32,smart
Artel 40 inch Frameless Bluetooth Smart TV(AT40EL01)Netflix Youtube Android AC Energy Saving Televison 1G+8G,(1),"KSh 16,599",Artel 40 inch Frameless Bluetooth Smart TVAT40EL01Netflix Youtube Android AC Energy Saving Televison 1G8G,artel,40,smart
"CTC 42 Inch Android Smart TV HD Television with 24 Months Warranty(CTC42F1S) Multi-screen, HDMI, Android 11.0, USB 2.0, Eco friendly, Narrow Bezel, DVB-T2, YouTube, Netflix, Prime Video",(1),"KSh 17,899","CTC 42 Inch Android Smart TV HD Television with 24 Months WarrantyCTC42F1S Multi-screen, HDMI, Android 11.0, USB 2.0, Eco friendly, Narrow Bezel, DVB-T2, YouTube, Netflix, Prime Video",vision,24,smart
"Hisense 43'' Inch A6 series,BLUETOOTH TV, Smart ULTRA HD 4K HDR Frameless,Netflix-Youtube LED TV,DOLBY AUDIO+6 FREE GIFTS",(9),"KSh 34,999","Hisense 43 Inch A6 series,BLUETOOTH TV, Smart ULTRA HD 4K HDR Frameless,Netflix-Youtube LED TV,DOLBY AUDIO6 FREE GIFTS",hisense,43,smart
EOCO E-2600 Digital AC/DC TV Original 1080P Energy Saving Televison with 12 Months Warranty,(0),"KSh 7,899",EOCO E-2600 Digital ACDC TV Original 1080P Energy Saving Televison with 12 Months Warranty,eoco,26,digital
"Solarmax 22 inches Digital TV AC / DC Solar TV Full HD , VGA , HDMI , USB , Free to Air",(0),"KSh 5,999","Solarmax 22 inches Digital TV AC  DC Solar TV Full HD , VGA , HDMI , USB , Free to Air",Unknown,22,digital
EOCO E-2600 Smart Bluetooth AC/DC TV Original 1080P Netflix Youtube Android 14 Energy Saving Televison 1G+8G with 12 Months Warranty,(1),"KSh 8,899",EOCO E-2600 Smart Bluetooth ACDC TV Original 1080P Netflix Youtube Android 14 Energy Saving Televison 1G8G with 12 Months Warranty,eoco,26,smart
"CTC 32"" Inches Frameless Bluetooth Enabled Smart Android  TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV+ 6 EXTRA ACCESSORIES",(18),"KSh 12,895","CTC 32 Inches Frameless Bluetooth Enabled Smart Android  TV, Netflix, Inbuilt Decoder Youtube Television Connect Inbuilt WIFI,APP STORE  Smart Digital TV 6 EXTRA ACCESSORIES",vision,32,smart
Vitron 55 Inches 4K UHD Smart Android TV with Bluetooth DVB-T2 Smart Tellevison OS Android 11 1.5G+8G HTC5568US,(42),"KSh 41,960",Vitron 55 Inches 4K UHD Smart Android TV with Bluetooth DVB-T2 Smart Tellevison OS Android 11 1.5G8G HTC5568US,vitron,55,smart
"VITRON 43"" INCH TV HTC4388FS BLUETOOTH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM+3 FREE GIFTS",(8),"KSh 21,299","VITRON 43 INCH TV HTC4388FS BLUETOOTH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM3 FREE GIFTS",vitron,43,smart
"GLD 50 Inch 4K UHD Smart Frameless Televisions Android LED TV(LE50Q6UD-SA),Bluetooth-USB 2-HDMI 3-Googleplay NETFLIX YOUTUBE",(32),"KSh 35,499","GLD 50 Inch 4K UHD Smart Frameless Televisions Android LED TVLE50Q6UD-SA,Bluetooth-USB 2-HDMI 3-Googleplay NETFLIX YOUTUBE",vision,50,smart
EOCO E-2600 Smart Bluetooth AC/DC TV Original 1080P Netflix Youtube Android 14 Energy Saving Televison 1G+8G with 12 Months Warranty,(9),"KSh 8,899",EOCO E-2600 Smart Bluetooth ACDC TV Original 1080P Netflix Youtube Android 14 Energy Saving Televison 1G8G with 12 Months Warranty,eoco,26,smart
"VITRON HTC4388FS 43"" INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE  43 INCH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM + 4 EXTRA ACCESSORIES",(2),"KSh 20,895","VITRON HTC4388FS 43 INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX ,YOUTUBE  43 INCH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM  4 EXTRA ACCESSORIES",vitron,43,smart
"CTC 23'' Digital LED TV ,USB,HDMI PORT,23"" INCHES,DECODER,AC/DC.",(4),"KSh 6,799","CTC 23 Digital LED TV ,USB,HDMI PORT,23 INCHES,DECODER,ACDC.",Unknown,,digital
"Amtec 32R1S 32"" inch Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TV+ 8 FREE GIFTS",(45),"KSh 13,995","Amtec 32R1S 32 inch Bluetooth enabled Television Smart Android TV Digital TV Inbuilt Decoder Built-in WIFI Appstore 1GB DDR,8GB RAM,4-CORE LED TV 8 FREE GIFTS",vision,32,smart
"BLUETOOTH VITRON 43"" INCH FRAMELESS FULL- HD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+FREE 4 GIFTS",(1),"KSh 20,999","BLUETOOTH VITRON 43 INCH FRAMELESS FULL- HD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMIFREE 4 GIFTS",vitron,43,smart
"GLD 43"" inch TV Smart Android TV Bluetooth Connectivity Television, Inbuilt Decoder Netflix Youtube VGA HDMI USB Wide Color Enhancer + FREE TV GUARD+BRACKET",(5),"KSh 20,395","GLD 43 inch TV Smart Android TV Bluetooth Connectivity Television, Inbuilt Decoder Netflix Youtube VGA HDMI USB Wide Color Enhancer  FREE TV GUARDBRACKET",vision,43,smart
"BLUETOOTH VITRON HTC4388FS , 43"" INCH FRAMELESS FULL- HD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI+FREE 6 GIFTS",(5),"KSh 21,999","BLUETOOTH VITRON HTC4388FS , 43 INCH FRAMELESS FULL- HD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMIFREE 6 GIFTS",vitron,43,smart
"VISION PLUS 43"" inch FRAMELESS Full HD Smart Android TV BLUETOOTH Enabled,NETFLIX,YOUTUBE Inbuilt Decoder VP8843SF Dolby Audio WifiBuilt-in DVBT2/S2 Screen-Share + 8  FREE GIFTS",(28),"KSh 24,995","VISION PLUS 43 inch FRAMELESS Full HD Smart Android TV BLUETOOTH Enabled,NETFLIX,YOUTUBE Inbuilt Decoder VP8843SF Dolby Audio WifiBuilt-in DVBT2S2 Screen-Share  8  FREE GIFTS",vision,43,smart
"VITRON BLUETOOTH-ENABLED 32"" INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2*USB 3*HDMI 14MONTHS WARRANTY+ FREE WALL BRACKET",(2),"KSh 12,390","VITRON BLUETOOTH-ENABLED 32 INCH HTC3200S,FRAMELESS Smart Android TV Inbuilt Decoder Inbuilt WIFI Netflix Youtube Appstore 2USB 3HDMI 14MONTHS WARRANTY FREE WALL BRACKET",vitron,32,smart
"GLD 32"" Inch Frameless Smart Android TV 32 inch Television,Bluetooth App-store ,Inbuilt Decoder Netflix Youtube, USB,HDMI PORTS+WIFI ACCESS + 6 EXTRA ACCESSORIES",(1),"KSh 13,880","GLD 32 Inch Frameless Smart Android TV 32 inch Television,Bluetooth App-store ,Inbuilt Decoder Netflix Youtube, USB,HDMI PORTSWIFI ACCESS  6 EXTRA ACCESSORIES",vision,32,smart
"VITRON HTC5068US 50"" Inch FRAMELESS INBUILT DEDODER 4K UHD Android Bluetooth TV BUILT-IN WIFI 1.5GBRAM,8GBROM Youtube,Netflix APPSTORE + 6 EXTRA GIFTS",(19),"KSh 35,995","VITRON HTC5068US 50 Inch FRAMELESS INBUILT DEDODER 4K UHD Android Bluetooth TV BUILT-IN WIFI 1.5GBRAM,8GBROM Youtube,Netflix APPSTORE  6 EXTRA GIFTS",vitron,50,Unknown Type
"VISION PLUS 43"" inch FRAMELESS Full HD Smart Android TV BLUETOOTH,NETFLIX,YOUTUBE Inbuilt Decoder Dolby Audio WifiBuilt-in DVBT2/S2 Screen-Share + 6 EXTRA  ACCESSORIES",(6),"KSh 24,895","VISION PLUS 43 inch FRAMELESS Full HD Smart Android TV BLUETOOTH,NETFLIX,YOUTUBE Inbuilt Decoder Dolby Audio WifiBuilt-in DVBT2S2 Screen-Share  6 EXTRA  ACCESSORIES",vision,43,smart
"VISION Plus 32"" inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder  DVBT2/S2 Screen Share + 8 Free Gifts",(11),"KSh 15,995","VISION Plus 32 inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder  DVBT2S2 Screen Share  8 Free Gifts",vision,32,smart
"TCL P635- 43"" Inch,FRAMELESS, 4K Ultra HD Smart LED Google/Android TV,Bluetooth-Enabled++FREE WALL BRACKET+TV GUARD+2 YEARS WARRANTY",(1),"KSh 32,999","TCL P635- 43 Inch,FRAMELESS, 4K Ultra HD Smart LED GoogleAndroid TV,Bluetooth-EnabledFREE WALL BRACKETTV GUARD2 YEARS WARRANTY",tcl,43,smart
"VITRON HTC3218 32"" INCH FRAMELESS HD DIGITAL TV WITH INBUILT DECODER FOR  FREE to Air Channels 14 Months Warranty+FREE AERIAL+WALL BRACKET+ TV GUARD",(0),"KSh 12,799",VITRON HTC3218 32 INCH FRAMELESS HD DIGITAL TV WITH INBUILT DECODER FOR  FREE to Air Channels 14 Months WarrantyFREE AERIALWALL BRACKET TV GUARD,vitron,32,digital
VITRON HTC2446 24 INCHES HD Digital AC/DC LED TV INBUILT DECODER(for local channels) Multiple HDMI Output and USB AV ports  Wide Color Enhancer+ 3 FREE GIFTS,(5),"KSh 9,999",VITRON HTC2446 24 INCHES HD Digital ACDC LED TV INBUILT DECODERfor local channels Multiple HDMI Output and USB AV ports  Wide Color Enhancer 3 FREE GIFTS,vitron,24,digital
"VITRON 43"" INCH TV HTC4388FS BLUETOOTH  FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM+FREE WALL BRACKET+HEAVYDUTY EXTENSION",(32),"KSh 20,995","VITRON 43 INCH TV HTC4388FS BLUETOOTH  FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROMFREE WALL BRACKETHEAVYDUTY EXTENSION",vitron,43,smart
"TCL 50 INCH SMART TV 50V6B 50'' 4K UHD,Google TV,Frameless- YOUTUBE, NETFLIX-BLUETOOTH NEW MODEL",(1),"KSh 44,299","TCL 50 INCH SMART TV 50V6B 50 4K UHD,Google TV,Frameless- YOUTUBE, NETFLIX-BLUETOOTH NEW MODEL",tcl,50,smart
"AMTEC 43"" inch TV Bluetooth Enabled Frameless 43L12 Television Full HD Smart Android TV Built-in WIFI, Inbuilt Decoder 3*HDMI 2*USB Ports WideColor+ 8 FREE GIFTS",(9),"KSh 21,795","AMTEC 43 inch TV Bluetooth Enabled Frameless 43L12 Television Full HD Smart Android TV Built-in WIFI, Inbuilt Decoder 3HDMI 2USB Ports WideColor 8 FREE GIFTS",vision,43,smart
"Vitron 50"" INCH SMART ULTRA HD 4K SCREEN TV,BLUETOOTH-TILT BRACKET+GUARD+14 MONTHS WARRANTY",(0),"KSh 35,999","Vitron 50 INCH SMART ULTRA HD 4K SCREEN TV,BLUETOOTH-TILT BRACKETGUARD14 MONTHS WARRANTY",vitron,50,smart
"Vitron HTC4388FS- 43"" Inch,BLUETOOTH-ENABLED,FRAMELESS ,FRAMELESS Smart Android 11 TV ,DECODER-INBUILT,Netflix,Youtube,Playstore +6 FREE EXTRA GIFTS",(22),"KSh 21,999","Vitron HTC4388FS- 43 Inch,BLUETOOTH-ENABLED,FRAMELESS ,FRAMELESS Smart Android 11 TV ,DECODER-INBUILT,Netflix,Youtube,Playstore 6 FREE EXTRA GIFTS",vitron,43,smart
